period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5853348250,5279841270,6177000000,5,3690400000,0.5861
+1q,6346978540,6135400000,6571000000,5,4015600000,0.5806
0y,25234917270,24673977210,25998333530,8,17271900000,0.461
+1y,25114841700,24180497660,25824300000,8,25234917270,-0.0047999998
