,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-21000000.0,-19740000.0,-13440000.0,-49770000.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,
Normalized EBITDA,10185000000.0,9646000000.0,7351000000.0,6486000000.0,
Total Unusual Items,-100000000.0,-94000000.0,-64000000.0,-237000000.0,
Total Unusual Items Excluding Goodwill,-100000000.0,-94000000.0,-64000000.0,-237000000.0,
Net Income From Continuing Operation Net Minority Interest,2703000000.0,2512000000.0,2256000000.0,1814000000.0,
Reconciled Depreciation,4634000000.0,4189000000.0,3738000000.0,3856000000.0,
Reconciled Cost Of Revenue,15065000000.0,15261000000.0,16121000000.0,14665000000.0,
EBITDA,10085000000.0,9552000000.0,7287000000.0,6249000000.0,
EBIT,5451000000.0,5363000000.0,3549000000.0,2393000000.0,
Net Interest Income,-2508000000.0,-2447000000.0,-2244000000.0,-1755000000.0,
Interest Expense,3028000000.0,3051000000.0,2850000000.0,1917000000.0,
Interest Income,520000000.0,604000000.0,606000000.0,162000000.0,
Normalized Income,2782000000.0,2586260000.0,2306560000.0,2001230000.0,
Net Income From Continuing And Discontinued Operation,2703000000.0,2512000000.0,2256000000.0,1814000000.0,
Total Expenses,20086000000.0,19866000000.0,21693000000.0,19606000000.0,
Total Operating Income As Reported,4749000000.0,4459000000.0,2671000000.0,1837000000.0,
Diluted Average Shares,2202000000.0,2147000000.0,2138000000.0,2132000000.0,
Basic Average Shares,2197000000.0,2141000000.0,2064000000.0,1987000000.0,
Diluted EPS,1.18,1.15,1.05,0.84,
Basic EPS,1.18,1.16,1.09,0.91,
Diluted NI Availto Com Stockholders,2593000000.0,2475000000.0,2242000000.0,1800000000.0,
Net Income Common Stockholders,2593000000.0,2475000000.0,2242000000.0,1800000000.0,
Preferred Stock Dividends,110000000.0,37000000.0,14000000.0,14000000.0,
Net Income,2703000000.0,2512000000.0,2256000000.0,1814000000.0,
Net Income Including Noncontrolling Interests,2703000000.0,2512000000.0,2256000000.0,1814000000.0,
Net Income Continuous Operations,2703000000.0,2512000000.0,2256000000.0,1814000000.0,
Tax Provision,-280000000.0,-200000000.0,-1557000000.0,-1338000000.0,
Pretax Income,2423000000.0,2312000000.0,699000000.0,476000000.0,
Other Income Expense,82000000.0,206000000.0,208000000.0,157000000.0,
Other Non Operating Income Expenses,182000000.0,300000000.0,272000000.0,394000000.0,
Special Income Charges,-100000000.0,-94000000.0,-64000000.0,-237000000.0,
Other Special Charges,100000000.0,94000000.0,64000000.0,237000000.0,
Restructuring And Mergern Acquisition,,,0.0,0.0,11000000.0
Net Non Operating Interest Income Expense,-2508000000.0,-2447000000.0,-2244000000.0,-1755000000.0,
Interest Expense Non Operating,3028000000.0,3051000000.0,2850000000.0,1917000000.0,
Interest Income Non Operating,520000000.0,604000000.0,606000000.0,162000000.0,
Operating Income,4849000000.0,4553000000.0,2735000000.0,2074000000.0,
Operating Expense,5021000000.0,4605000000.0,5572000000.0,4941000000.0,
Other Operating Expenses,387000000.0,416000000.0,1834000000.0,1085000000.0,
Depreciation Amortization Depletion Income Statement,4634000000.0,4189000000.0,3738000000.0,3856000000.0,
Depreciation And Amortization In Income Statement,4634000000.0,4189000000.0,3738000000.0,3856000000.0,
Gross Profit,9870000000.0,9158000000.0,8307000000.0,7015000000.0,
Cost Of Revenue,15065000000.0,15261000000.0,16121000000.0,14665000000.0,
Total Revenue,24935000000.0,24419000000.0,24428000000.0,21680000000.0,
Operating Revenue,24935000000.0,24419000000.0,24428000000.0,21680000000.0,
