,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-3071000000.0,-2334000000.0,-4967000000.0,-5863000000.0,
Repayment Of Debt,-6564000000.0,-13697000000.0,-15964000000.0,-16069000000.0,
Issuance Of Debt,10327000000.0,14756000000.0,20381000000.0,23149000000.0,
Issuance Of Capital Stock,0.0,2707000000.0,0.0,0.0,
Capital Expenditure,-11787000000.0,-10369000000.0,-9714000000.0,-9584000000.0,
Interest Paid Supplemental Data,2665000000.0,2421000000.0,2286000000.0,1607000000.0,
End Cash Position,713000000.0,940000000.0,635000000.0,734000000.0,
Other Cash Adjustment Outside Changein Cash,-259000000.0,-273000000.0,-297000000.0,-213000000.0,
Beginning Cash Position,1213000000.0,932000000.0,947000000.0,307000000.0,
Changes In Cash,-241000000.0,281000000.0,-15000000.0,640000000.0,
Financing Cash Flow,3359000000.0,3621000000.0,4400000000.0,7133000000.0,
Cash Flow From Continuing Financing Activities,3359000000.0,3621000000.0,4400000000.0,7133000000.0,
Net Other Financing Charges,-87000000.0,-59000000.0,-17000000.0,53000000.0,
Cash Dividends Paid,-317000000.0,-86000000.0,0.0,0.0,
Preferred Stock Dividend Paid,-97000000.0,0.0,0.0,,
Common Stock Dividend Paid,-220000000.0,-86000000.0,0.0,0.0,
Net Preferred Stock Issuance,0.0,1579000000.0,0.0,0.0,
Preferred Stock Issuance,0.0,1579000000.0,0.0,0.0,
Net Common Stock Issuance,0.0,1128000000.0,0.0,0.0,
Common Stock Issuance,0.0,1128000000.0,0.0,0.0,
Net Issuance Payments Of Debt,3763000000.0,1059000000.0,4417000000.0,7080000000.0,
Net Short Term Debt Issuance,-1000000000.0,999000000.0,0.0,-300000000.0,
Short Term Debt Payments,-1000000000.0,0.0,0.0,-300000000.0,
Short Term Debt Issuance,0.0,999000000.0,0.0,0.0,
Net Long Term Debt Issuance,4763000000.0,60000000.0,4417000000.0,7380000000.0,
Long Term Debt Payments,-5564000000.0,-13697000000.0,-15964000000.0,-15769000000.0,
Long Term Debt Issuance,10327000000.0,13757000000.0,20381000000.0,23149000000.0,
Investing Cash Flow,-12316000000.0,-11375000000.0,-9162000000.0,-10214000000.0,
Cash Flow From Continuing Investing Activities,-12316000000.0,-11375000000.0,-9162000000.0,-10214000000.0,
Net Other Investing Changes,22000000.0,35000000.0,13000000.0,34000000.0,
Net Investment Purchase And Sale,-551000000.0,-1041000000.0,539000000.0,-664000000.0,
Sale Of Investment,3568000000.0,2378000000.0,2791000000.0,3566000000.0,
Purchase Of Investment,-4119000000.0,-3419000000.0,-2252000000.0,-4230000000.0,
Net Business Purchase And Sale,,,0.0,0.0,749000000.0
Sale Of Business,,,0.0,0.0,749000000.0
Net PPE Purchase And Sale,,,,,749000000.0
Sale Of PPE,,,,,749000000.0
Capital Expenditure Reported,-11787000000.0,-10369000000.0,-9714000000.0,-9584000000.0,
Operating Cash Flow,8716000000.0,8035000000.0,4747000000.0,3721000000.0,
Cash Flow From Continuing Operating Activities,8716000000.0,8035000000.0,4747000000.0,3721000000.0,
Change In Working Capital,292000000.0,140000000.0,-650000000.0,-1847000000.0,
Change In Other Working Capital,736000000.0,1314000000.0,-32000000.0,-1114000000.0,
Change In Other Current Liabilities,-392000000.0,-506000000.0,-489000000.0,-810000000.0,
Change In Payables And Accrued Expense,176000000.0,30000000.0,-90000000.0,627000000.0,
Change In Payable,176000000.0,30000000.0,-90000000.0,627000000.0,
Change In Account Payable,176000000.0,30000000.0,-90000000.0,627000000.0,
Change In Inventory,0.0,45000000.0,-28000000.0,-246000000.0,
Change In Receivables,-228000000.0,-743000000.0,-11000000.0,-304000000.0,
Changes In Account Receivables,-61000000.0,-1061000000.0,-369000000.0,-757000000.0,
Other Non Cash Items,-373000000.0,-245000000.0,-468000000.0,207000000.0,
Asset Impairment Charge,402000000.0,341000000.0,636000000.0,143000000.0,
Deferred Tax,1058000000.0,1098000000.0,-765000000.0,-452000000.0,
Deferred Income Tax,1058000000.0,1098000000.0,-765000000.0,-452000000.0,
Depreciation Amortization Depletion,4634000000.0,4189000000.0,3738000000.0,3856000000.0,
Depreciation And Amortization,4634000000.0,4189000000.0,3738000000.0,3856000000.0,
Depreciation,4634000000.0,4189000000.0,3738000000.0,3856000000.0,
Net Income From Continuing Operations,2703000000.0,2512000000.0,2256000000.0,1814000000.0,
