period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.39954,0.365,0.45,0.33,7,0.21069999
+1q,0.35291,0.32,0.43,0.31,7,0.1384
0y,1.64613,1.63781,1.66,1.5,16,0.097399995
+1y,1.80334,1.78,1.85,1.64613,15,0.0955
