,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,-210000.0,-3950000.0,-4067000.0,-5040000.0,
Tax Rate For Calcs,0.21,0.21,0.079,0.083,0.21,
Normalized EBITDA,2615000000.0,2533000000.0,2484000000.0,2553000000.0,2267000000.0,
Total Unusual Items,0.0,-1000000.0,-50000000.0,-49000000.0,-24000000.0,
Total Unusual Items Excluding Goodwill,0.0,-1000000.0,-50000000.0,-49000000.0,-24000000.0,
Net Income From Continuing Operation Net Minority Interest,670000000.0,850000000.0,549000000.0,634000000.0,674000000.0,
Reconciled Depreciation,1332000000.0,1132000000.0,1073000000.0,1097000000.0,1055000000.0,
Reconciled Cost Of Revenue,4167000000.0,3787000000.0,3570000000.0,3541000000.0,4444000000.0,
EBITDA,2615000000.0,2532000000.0,2434000000.0,2504000000.0,2243000000.0,
EBIT,1283000000.0,1400000000.0,1361000000.0,1407000000.0,1188000000.0,
Net Interest Income,-604000000.0,-676000000.0,-611000000.0,-617000000.0,-620000000.0,
Interest Expense,732000000.0,770000000.0,792000000.0,734000000.0,729000000.0,
Interest Income,128000000.0,94000000.0,181000000.0,117000000.0,109000000.0,
Normalized Income,670000000.0,850790000.0,595050000.0,678933000.0,692960000.0,
Net Income From Continuing And Discontinued Operation,670000000.0,850000000.0,549000000.0,634000000.0,674000000.0,
Total Expenses,5580000000.0,5040000000.0,4752000000.0,4714000000.0,5587000000.0,
Total Operating Income As Reported,1224000000.0,1209000000.0,1096000000.0,1220000000.0,1020000000.0,
Diluted Average Shares,,2281000000.0,2203000000.0,2200000000.0,,2143000000.0
Basic Average Shares,,2198000000.0,2198000000.0,2195000000.0,,2137000000.0
Diluted EPS,,0.37,0.24,0.28,,0.27
Basic EPS,,0.37,0.24,0.28,,0.27
Diluted NI Availto Com Stockholders,642000000.0,823000000.0,521000000.0,607000000.0,647000000.0,
Net Income Common Stockholders,642000000.0,823000000.0,521000000.0,607000000.0,647000000.0,
Preferred Stock Dividends,28000000.0,27000000.0,28000000.0,27000000.0,27000000.0,
Net Income,670000000.0,850000000.0,549000000.0,634000000.0,674000000.0,
Net Income Including Noncontrolling Interests,670000000.0,850000000.0,549000000.0,634000000.0,674000000.0,
Net Income Continuous Operations,670000000.0,850000000.0,549000000.0,634000000.0,674000000.0,
Tax Provision,-119000000.0,-220000000.0,20000000.0,39000000.0,-215000000.0,
Pretax Income,551000000.0,630000000.0,569000000.0,673000000.0,459000000.0,
Other Income Expense,-69000000.0,96000000.0,34000000.0,21000000.0,35000000.0,
Other Non Operating Income Expenses,-69000000.0,97000000.0,84000000.0,70000000.0,59000000.0,
Special Income Charges,0.0,-1000000.0,-50000000.0,-49000000.0,-24000000.0,
Other Special Charges,0.0,1000000.0,50000000.0,49000000.0,24000000.0,
Net Non Operating Interest Income Expense,-604000000.0,-676000000.0,-611000000.0,-617000000.0,-620000000.0,
Interest Expense Non Operating,732000000.0,770000000.0,792000000.0,734000000.0,729000000.0,
Interest Income Non Operating,128000000.0,94000000.0,181000000.0,117000000.0,109000000.0,
Operating Income,1224000000.0,1210000000.0,1146000000.0,1269000000.0,1044000000.0,
Operating Expense,1413000000.0,1253000000.0,1182000000.0,1173000000.0,1143000000.0,
Other Operating Expenses,81000000.0,121000000.0,109000000.0,76000000.0,88000000.0,
Depreciation Amortization Depletion Income Statement,1332000000.0,1132000000.0,1073000000.0,1097000000.0,1055000000.0,
Depreciation And Amortization In Income Statement,1332000000.0,1132000000.0,1073000000.0,1097000000.0,1055000000.0,
Gross Profit,2637000000.0,2463000000.0,2328000000.0,2442000000.0,2187000000.0,
Cost Of Revenue,4167000000.0,3787000000.0,3570000000.0,3541000000.0,4444000000.0,
Total Revenue,6804000000.0,6250000000.0,5898000000.0,5983000000.0,6631000000.0,
Operating Revenue,6804000000.0,6250000000.0,5898000000.0,5983000000.0,6631000000.0,
