Date,Dividends,Stock Splits
2024-12-20 00:00:00-05:00,0.25,0.0
2025-04-17 00:00:00-04:00,0.25,0.0
2025-07-21 00:00:00-04:00,0.25,0.0
2025-10-20 00:00:00-04:00,0.25,0.0
2026-01-05 00:00:00-05:00,0.5,0.0
2026-03-17 00:00:00-04:00,0.5,0.0
