period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,9259218820,8883840000,10500000000,16,8032000000,0.1528
+1q,10484505600,9991000000,10900000000,17,9111000000,0.1508
0y,44574965090,41481000000,45952400000,30,38068000000,0.1709
+1y,50679043000,45622000000,55459819480,30,44574965090,0.1369
