,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1244,59498126,930241297,-0.0019
1,2025-12-31,Blackrock Inc.,0.0962,46038476,719802362,0.0744
2,2025-12-31,State Street Corporation,0.051599998,24668116,385681058,0.0023999999
3,2025-12-31,Invesco Ltd.,0.0369,17667780,276232205,0.13340001
4,2025-12-31,Dimensional Fund Advisors LP,0.0368,17622165,275519024,0.2009
5,2025-12-31,Morgan Stanley,0.0318,15229557,238111077,0.1849
6,2025-12-31,"Geode Capital Management, LLC",0.027,12933629,202214702,0.0007
7,2025-12-31,"Ameriprise Financial, Inc.",0.0227,10849569,169630840,-0.10560001
8,2025-12-31,"Arrowstreet Capital, Limited Partnership",0.0217,10404020,162664771,0.3452
9,2025-12-31,"Two Sigma Advisers, LP",0.0189,9044000,141401130,-0.0621
