address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,marketState,cryptoTradeable,displayName,trailingPegRatio
222 West Merchandise Mart Plaza,Suite 1300,Chicago,IL,60654,United States,312 549 5000,https://www.conagrabrands.com,Packaged Foods,packaged-foods,Packaged Foods,Consumer Defensive,consumer-defensive,Consumer Defensive,"Conagra Brands, Inc., together with its subsidiaries, operates as a consumer packaged goods food company primarily in the United States. The company operates in four segments: Grocery & Snacks, Refrigerated & Frozen, International, and Foodservice. The Grocery & Snacks segment primarily offers shelf stable food products through various retail channels. The Refrigerated & Frozen segment provides temperature-controlled food products through various retail channels. The International segment offers food products in various temperature states through retail and foodservice channels outside of the United States. The Foodservice segment offers branded and customized food products, including meals, entrees, sauces, and various custom-manufactured culinary products packaged for restaurants and other foodservice establishments. The company sells its products under the Birds Eye, Marie Callender's, Duncan Hines, Healthy Choice, Slim Jim, Reddi-wip, Angie's, BOOMCHICKAPOP brands. Conagra Brands, Inc. was incorporated in 1919 and is headquartered in Chicago, Illinois.",18300,"[{'maxAge': 1, 'name': 'Mr. Sean M. Connolly', 'age': 60, 'title': 'President, CEO & Director', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 3866391, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David S. Marberger CPA', 'age': 60, 'title': 'Executive VP & CFO', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 1618375, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas M. McGough', 'age': 60, 'title': 'COO & Executive VP', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 1609157, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alexandre O. Eboli', 'age': 52, 'title': 'Executive VP & Chief Supply Chain Officer and Transformation Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1189576, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': ""Ms. Noelle  O'Mara"", 'age': 46, 'title': 'Executive VP and President of Refrigerated & Frozen', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 1209970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melissa  Napier', 'age': 55, 'title': 'Senior VP, Corporate Controller & Principal Accounting Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tracy  Schaefer', 'title': 'Senior VP & Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Carey L. Bartell', 'age': 51, 'title': 'Executive VP, General Counsel & Corporate Secretary', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jonathan J. Harris', 'age': 57, 'title': 'Executive VP and Chief Communications & Networking Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Charisse  Brock', 'age': 63, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 987292, 'exercisedValue': 67405, 'unexercisedValue': 237498}]",3,2,9,1,3,1775001600,1767139200,http://investor.conagrafoods.com/phoenix.zhtml?c=97518&p=irol-irhome,[],86400,2,15.78,15.78,15.585,15.94,15.78,15.78,15.585,15.94,1.4,8.91,1777507200,0.791,4.73,0.033,9.138748,3098920,3098920,14577943,17176270,17176270,15.63,15.64,1300,4700,7477972992,7521032092,15.04,26.34,41.68,0.435942,0.66879284,17.7264,18.2756,1.4,0.0887199,USD,False,14798331904,-0.00387,475045037,478437156,39505403,32129477,1770940800,1773360000,0.082600005,0.00643,0.87143,2.83,0.106800005,478437156,17.064,0.9159635,1748131200,1779667200,1771718400,0.377,-43300000,-0.1,1.7103,1285:1000,1478736000,1.323,8.202,-0.36854744,0.32693863,0.35,1769472000,EQUITY,15.63,23.0,14.0,16.63529,17.0,3.05882,hold,17,55100000,0.115,1804199936,7332400128,0.253,0.901,11181299712,89.813,23.359,0.044359997,-0.00511,2714299904,701425024,1241299968,0.39,-0.019,0.24274999,0.16136,0.105670005,USD,CAG,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775578781,NYQ,finmb_26893,America/New_York,EDT,-14400000,us_market,False,-0.95056796,15.63,"ConAgra Brands, Inc.","Conagra Brands, Inc.",True,322151400000,-0.14999962,15.585 - 15.94,NYSE,14577943,0.59000015,0.039228734,15.04 - 26.34,-10.71,-0.40660593,-36.854744,1780444800,1775046600,1775046600,1775046600,1775050200,1775050200,False,-0.1,1.7103,1.69927,9.198068,-2.0964003,-0.118264295,-2.6456003,-0.14476134,15,0,3.1 - Hold,REGULAR,False,Conagra Brands,10.8594
