,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.026800001,19843780,1648025989,-0.0321
1,2026-01-31,"Invesco QQQ Trust, Series 1",0.0219,16199963,1345406976,-0.0291
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0215,15940001,1323817131,-0.0083
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.011,8134060,675533707,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0109,8044277,668077229,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0101,7446295,618414822,-0.0184
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.01,7381291,613016240,-0.0994
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0093,6879615,571352046,-0.044899996
8,2026-01-31,First TRT Exch-Trd Fd. II-First TRT NASDAQ Cybersecurity ETF,0.0075,5525650,458905249,0.026400002
9,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0069999998,5211600,432823395,0.0271
