period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.51408,1.44,1.6,1.47,18,0.03
+1q,1.65397,1.5586,1.7,1.56,18,0.0602
0y,6.8242,6.63,7.03811,6.29,22,0.0849
+1y,7.52682,7.04,7.84032,6.8242,22,0.103
