period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,21411710610,20997000000,22176000000,17,20306000000,0.0545
+1q,22714912650,22027489250,23372000000,17,21581000000,0.0525
0y,93463573680,92086530000,95077541990,22,88603000000,0.054899998
+1y,99792127750,96230430000,103735589550,22,93463573680,0.0677
