,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,12702719,2598976384,-0.0034
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,10198538,2086620937,0.020499999
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.0219,8810663,1802661703,-0.0291
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,5204575,1064856076,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,5147110,1053098737,0.0016
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,4764385,974793200,-0.0185
6,2026-01-31,AMERICAN MUTUAL FUND,0.0085,3417475,699215405,0.2793
7,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Dividend Growth Fund,0.0082,3301552,675497559,-0.0054
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0058999998,2371308,485169631,-0.4807
9,2026-02-28,SELECT SECTOR SPDR TRT-State Street Industrial Select Sector SPDR ETF,0.0058,2347283,480254116,0.0618
