,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1033,41579918,8507251476,-0.0026
1,2025-12-31,Blackrock Inc.,0.0908,36542888,7476675107,0.01
2,2025-12-31,State Street Corporation,0.047,18940841,3875296184,0.0070999996
3,2025-12-31,"Geode Capital Management, LLC",0.028800001,11576572,2368566701,0.012
4,2025-12-31,Morgan Stanley,0.0257,10348562,2117315848,-0.1416
5,2025-12-31,Capital Research Global Investors,0.0208,8393607,1717332043,0.0464
6,2025-12-31,"Wellington Management Group, LLP",0.0183,7374504,1508823563,0.0797
7,2025-12-31,Wells Fargo & Company,0.0175,7058599,1444189398,-0.0111
8,2025-12-31,Bank Of New York Mellon Corporation,0.0159,6403411,1310137929,-0.0343
9,2025-12-31,Northern Trust Corporation,0.0149,6006495,1228928913,-0.018
