period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5849867700,5727109710,5906000000,14,5553000000,0.0535
+1q,5409592580,5360300000,5533390290,14,5126800000,0.0552
0y,21798293700,21732400000,21869000000,16,20560900000,0.0602
+1y,23039322650,22697000000,23233000000,16,21798293700,0.056900002
