period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.29755,3.16,3.36,3.06,15,0.0776
+1q,2.56432,2.5,2.69,2.26,15,0.1347
0y,10.96655,10.94,11.03,10.01,18,0.0956
+1y,11.968,11.37,12.33,10.96655,18,0.0913
