,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.026500002,5726448,490413003,-0.0561
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,5442757,466117706,-0.0308
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.020599999,4452598,381320490,-0.0619
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,2776379,237769095,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,2745743,235145428,0.0017
5,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor II Fund,0.012,2582000,221122478,0.0
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,2541521,217655856,-0.0185
7,2026-01-31,"Principal Funds, Inc-MidCap Fund",0.010199999,2192284,187747200,-0.016
8,2025-12-31,GROWTH FUND OF AMERICA,0.01,2148817,184024686,0.0
9,2026-01-31,iShares Trust-iShares U.S. Home Construction ETF,0.0099,2126334,182099242,0.011
