,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31
Free Cash Flow,1674282000.0,-190776000.0,-1110238000.0,-345085000.0,933140000.0,
Repurchase Of Capital Stock,-57000.0,-512418000.0,-521419000.0,-774475000.0,-527156000.0,
Repayment Of Debt,57910000.0,439377000.0,-493716000.0,-561431000.0,618859000.0,
Issuance Of Debt,570000000.0,740000000.0,1100000000.0,0.0,,0.0
Capital Expenditure,-85205000.0,-32165000.0,-15216000.0,-56043000.0,-41365000.0,
End Cash Position,3830734000.0,1756997000.0,1479015000.0,2588015000.0,4990210000.0,
Beginning Cash Position,1756997000.0,1479015000.0,2588015000.0,4990210000.0,4311144000.0,
Changes In Cash,2073737000.0,277982000.0,-1109000000.0,-2402195000.0,679066000.0,
Financing Cash Flow,268316000.0,443840000.0,-175369000.0,-2134643000.0,-169706000.0,
Cash Flow From Continuing Financing Activities,268316000.0,443840000.0,-175369000.0,-2134643000.0,-169706000.0,
Net Other Financing Charges,-92287000.0,-93997000.0,-126645000.0,-667091000.0,112325000.0,
Cash Dividends Paid,-126602000.0,-129122000.0,-133589000.0,-131646000.0,-134655000.0,
Common Stock Dividend Paid,-126602000.0,-129122000.0,-133589000.0,-131646000.0,-134655000.0,
Net Common Stock Issuance,-57000.0,-512418000.0,-521419000.0,-774475000.0,-527156000.0,
Common Stock Payments,-57000.0,-512418000.0,-521419000.0,-774475000.0,-527156000.0,
Net Issuance Payments Of Debt,487262000.0,1179377000.0,606284000.0,-561431000.0,379780000.0,
Net Short Term Debt Issuance,-1213537000.0,1587707000.0,19013000.0,-533831000.0,385540000.0,
Short Term Debt Payments,,447707000.0,19013000.0,-533831000.0,,135315000.0
Net Long Term Debt Issuance,1700799000.0,-408330000.0,587271000.0,-27600000.0,-5760000.0,
Long Term Debt Payments,-9201000.0,-8330000.0,-512729000.0,-27600000.0,471000.0,
Long Term Debt Issuance,1710000000.0,-400000000.0,1100000000.0,0.0,,0.0
Investing Cash Flow,45934000.0,-7247000.0,161391000.0,21490000.0,-125733000.0,
Cash Flow From Continuing Investing Activities,45934000.0,-7247000.0,161391000.0,21490000.0,-125733000.0,
Net Other Investing Changes,114669000.0,-163251000.0,126098000.0,48725000.0,1745000.0,
Dividends Received Cfi,45943000.0,60390000.0,139748000.0,35455000.0,-5431000.0,
Net Investment Purchase And Sale,-100456000.0,130492000.0,612000.0,70481000.0,2970000.0,
Sale Of Investment,-100456000.0,130492000.0,612000.0,73937000.0,2970000.0,
Purchase Of Investment,0.0,0.0,0.0,-3456000.0,0.0,
Net Business Purchase And Sale,-25038000.0,-57516000.0,-89851000.0,-77128000.0,-113658000.0,
Sale Of Business,25665000.0,0.0,0.0,233007000.0,,
Purchase Of Business,-50703000.0,-57516000.0,-89851000.0,-310135000.0,-113658000.0,
Net PPE Purchase And Sale,10816000.0,22638000.0,-15216000.0,-56043000.0,-11359000.0,
Sale Of PPE,96021000.0,,,,30006000.0,
Purchase Of PPE,-85205000.0,-32165000.0,-15216000.0,-56043000.0,-41365000.0,
Operating Cash Flow,1759487000.0,-158611000.0,-1095022000.0,-289042000.0,974505000.0,
Cash Flow From Continuing Operating Activities,1759487000.0,-158611000.0,-1095022000.0,-289042000.0,974505000.0,
Dividend Received Cfo,8312000.0,8196000.0,8484000.0,11586000.0,121457000.0,
Change In Working Capital,1134245000.0,-813132000.0,-1727244000.0,-980779000.0,-264425000.0,
Change In Other Current Assets,147554000.0,-438598000.0,286207000.0,-57501000.0,-246918000.0,
Change In Payables And Accrued Expense,287297000.0,-378022000.0,-384991000.0,-215035000.0,556872000.0,
Change In Payable,287297000.0,-378022000.0,-384991000.0,-215035000.0,556872000.0,
Change In Account Payable,287297000.0,-378022000.0,-384991000.0,-215035000.0,556872000.0,
Change In Prepaid Assets,-301274000.0,-466674000.0,-23744000.0,-757972000.0,-646940000.0,
Change In Inventory,1164012000.0,309653000.0,-1111329000.0,-513257000.0,422607000.0,
Change In Receivables,-163344000.0,160509000.0,-493387000.0,562986000.0,-350046000.0,
Changes In Account Receivables,,,,117753000.0,,
Other Non Cash Items,121000.0,-2241000.0,-38725000.0,40933000.0,566000.0,
Stock Based Compensation,25131000.0,25505000.0,28773000.0,84085000.0,22582000.0,
Unrealized Gain Loss On Investment Securities,-261270000.0,61105000.0,,,-157814000.0,84073000.0
Deferred Tax,-37000.0,38951000.0,14909000.0,23472000.0,-38942000.0,
Deferred Income Tax,-37000.0,38951000.0,14909000.0,23472000.0,-38942000.0,
Depreciation Amortization Depletion,34984000.0,34169000.0,33825000.0,31332000.0,30409000.0,
Depreciation And Amortization,34984000.0,34169000.0,33825000.0,31332000.0,30409000.0,
Operating Gains Losses,320045000.0,-110975000.0,3130000.0,-28384000.0,160798000.0,
Earnings Losses From Equity Investments,-22053000.0,-10821000.0,-12117000.0,-33234000.0,-12332000.0,
Gain Loss On Investment Securities,193995000.0,-100020000.0,61466000.0,28261000.0,197364000.0,
Gain Loss On Sale Of PPE,-43651000.0,,,,-23409000.0,
Gain Loss On Sale Of Business,191754000.0,-645000.0,,,,
Net Income From Continuing Operations,497956000.0,599811000.0,481820000.0,528713000.0,1099874000.0,
