period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,8098330470,8034200000,8211177449,7,8377502000,-0.033299997
+1q,8954420850,8641000000,9245839000,7,8810278000,0.0164
0y,33465192300,33190900000,33844871639,8,34186934000,-0.0211
+1y,35171477120,34430000000,35762785000,8,33465192300,0.051
