period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.88429,1.83,1.93,1.57,7,0.2002
+1q,1.82429,1.78,1.89,1.65,7,0.10560001
0y,4.795,4.74,4.85,4.06,2,0.18100001
+1y,9.41429,9.18,9.75,7.87429,7,0.19559999
