,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031,8554120,2369747853,-0.0028
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0249,6864483,1901667717,0.0209
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.0215,5929813,1642736088,-0.0291
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0127,3502754,970367936,-0.0094
4,2026-02-28,VanEck ETF Trust-VanEck Semiconductor ETF,0.0126,3482424,964735916,0.0343
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0125,3464099,959659341,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0116,3200859,886733964,-0.0185
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.011,3040586,842333535,-0.0315
8,2026-02-28,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,0.0077,2112218,585147749,-0.0162
9,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0070999996,1973381,546685736,0.0429
