,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,328657564.575646,-18317757.009346,30680000.0,580198100.963181,
Tax Rate For Calcs,0.164576,0.186916,0.236,0.221873,
Normalized EBITDA,7760000000.0,6083000000.0,12242000000.0,14295000000.0,
Total Unusual Items,1997000000.0,-98000000.0,130000000.0,2615000000.0,
Total Unusual Items Excluding Goodwill,1997000000.0,-98000000.0,130000000.0,2615000000.0,
Net Income From Continuing Operation Net Minority Interest,4403000000.0,2117000000.0,7015000000.0,11024000000.0,
Reconciled Depreciation,3251000000.0,2363000000.0,1977000000.0,1629000000.0,
Reconciled Cost Of Revenue,119344000000.0,132325000000.0,130063000000.0,151561000000.0,
EBITDA,9757000000.0,5985000000.0,12372000000.0,16910000000.0,
EBIT,6506000000.0,3622000000.0,10395000000.0,15281000000.0,
Net Interest Income,-945000000.0,-789000000.0,-657000000.0,-560000000.0,
Interest Expense,1086000000.0,947000000.0,926000000.0,642000000.0,
Interest Income,141000000.0,158000000.0,269000000.0,82000000.0,
Normalized Income,2734657564.575646,2196682242.990654,6915680000.0,8989198100.96318,
Net Income From Continuing And Discontinued Operation,4403000000.0,2117000000.0,7015000000.0,11024000000.0,
Total Expenses,128995000000.0,141407000000.0,139449000000.0,160370000000.0,
Diluted Average Shares,,421888000.0,453210000.0,473731000.0,440364000.0
Basic Average Shares,,420174000.0,450136000.0,471497000.0,440028000.0
Diluted EPS,,4.99,15.48,23.27,2.97
Basic EPS,,5.01,15.56,23.36,2.97
Diluted NI Availto Com Stockholders,4401000000.0,2107000000.0,7004000000.0,11014000000.0,
Average Dilution Earnings,7000000.0,,,10000000.0,0.0
Net Income Common Stockholders,4394000000.0,2107000000.0,7004000000.0,11014000000.0,
Otherunder Preferred Stock Dividend,9000000.0,10000000.0,11000000.0,10000000.0,
Net Income,4403000000.0,2117000000.0,7015000000.0,11024000000.0,
Minority Interests,-125000000.0,-58000000.0,-224000000.0,-367000000.0,
Net Income Including Noncontrolling Interests,4528000000.0,2175000000.0,7239000000.0,11391000000.0,
Net Income Continuous Operations,4528000000.0,2175000000.0,7239000000.0,11391000000.0,
Tax Provision,892000000.0,500000000.0,2230000000.0,3248000000.0,
Pretax Income,5420000000.0,2675000000.0,9469000000.0,14639000000.0,
Other Income Expense,2984000000.0,1718000000.0,2176000000.0,5579000000.0,
Other Non Operating Income Expenses,225000000.0,37000000.0,29000000.0,-4000000.0,
Special Income Charges,1924000000.0,-135000000.0,91000000.0,2960000000.0,
Gain On Sale Of Ppe,2984000000.0,321000000.0,115000000.0,7000000.0,
Write Off,1060000000.0,456000000.0,24000000.0,60000000.0,
Impairment Of Capital Assets,,,10000000.0,13000000.0,1288000000.0
Restructuring And Mergern Acquisition,,0.0,0.0,-3013000000.0,0.0
Earnings From Equity Interest,762000000.0,1779000000.0,2017000000.0,2968000000.0,
Gain On Sale Of Security,73000000.0,37000000.0,39000000.0,-345000000.0,
Net Non Operating Interest Income Expense,-945000000.0,-789000000.0,-657000000.0,-560000000.0,
Interest Expense Non Operating,1086000000.0,947000000.0,926000000.0,642000000.0,
Interest Income Non Operating,141000000.0,158000000.0,269000000.0,82000000.0,
Operating Income,3381000000.0,1746000000.0,7950000000.0,9620000000.0,
Operating Expense,9651000000.0,9082000000.0,9386000000.0,8809000000.0,
Other Operating Expenses,6423000000.0,5939000000.0,6154000000.0,6111000000.0,
Other Taxes,791000000.0,329000000.0,707000000.0,530000000.0,
Selling General And Administration,2437000000.0,2814000000.0,2525000000.0,2168000000.0,
Gross Profit,13032000000.0,10828000000.0,17336000000.0,18429000000.0,
Cost Of Revenue,119344000000.0,132325000000.0,130063000000.0,151561000000.0,
Total Revenue,132376000000.0,143153000000.0,147399000000.0,169990000000.0,
Operating Revenue,132376000000.0,143153000000.0,147399000000.0,169990000000.0,
