period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,35464916160,29881000000,41629776000,7,31726000000,0.1179
+1q,39141595550,33353000000,45825000000,9,33522000000,0.1676
0y,146878573860,125475000000,171573730110,10,136560000000,0.0756
+1y,142767339040,112483000000,162515012290,10,146878573860,-0.027999999
