,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,299483347.813496,-152442211.055276,-16720000.0,202730000.0,19110000.0,
Tax Rate For Calcs,0.152331,0.160804,0.189286,0.19,0.21,
Normalized EBITDA,2613000000.0,2244000000.0,2298000000.0,605000000.0,948000000.0,
Total Unusual Items,1966000000.0,-948000000.0,-88000000.0,1067000000.0,91000000.0,
Total Unusual Items Excluding Goodwill,1966000000.0,-948000000.0,-88000000.0,1067000000.0,91000000.0,
Net Income From Continuing Operation Net Minority Interest,2906000000.0,133000000.0,877000000.0,487000000.0,8000000.0,
Reconciled Depreciation,818000000.0,826000000.0,816000000.0,791000000.0,819000000.0,
Reconciled Cost Of Revenue,29955000000.0,31045000000.0,29893000000.0,28451000000.0,31573000000.0,
EBITDA,4579000000.0,1296000000.0,2210000000.0,1672000000.0,1039000000.0,
EBIT,3761000000.0,470000000.0,1394000000.0,881000000.0,220000000.0,
Net Interest Income,-167000000.0,-271000000.0,-274000000.0,-233000000.0,-75000000.0,
Interest Expense,308000000.0,271000000.0,274000000.0,233000000.0,233000000.0,
Normalized Income,1239483347.813496,928557788.944724,948342857.142857,-377270000.0,-63890000.0,
Net Income From Continuing And Discontinued Operation,2906000000.0,133000000.0,877000000.0,487000000.0,8000000.0,
Total Expenses,32487000000.0,33550000000.0,32133000000.0,30825000000.0,33727000000.0,
Diluted Average Shares,405146000.0,405549000.0,407929000.0,410505000.0,412962000.0,
Basic Average Shares,403122000.0,404508000.0,406763000.0,409182000.0,411687000.0,
Diluted EPS,7.17,0.32,2.15,1.18,0.01,
Basic EPS,7.2,0.32,2.15,1.19,0.01,
Diluted NI Availto Com Stockholders,2904000000.0,133000000.0,876000000.0,485000000.0,-2000000.0,
Average Dilution Earnings,1000000.0,2000000.0,1000000.0,,,3000000.0
Net Income Common Stockholders,2903000000.0,131000000.0,875000000.0,485000000.0,6000000.0,
Otherunder Preferred Stock Dividend,3000000.0,2000000.0,2000000.0,2000000.0,2000000.0,
Net Income,2906000000.0,133000000.0,877000000.0,487000000.0,8000000.0,
Minority Interests,-21000000.0,-34000000.0,-31000000.0,-39000000.0,-17000000.0,
Net Income Including Noncontrolling Interests,2927000000.0,167000000.0,908000000.0,526000000.0,25000000.0,
Net Income Continuous Operations,2927000000.0,167000000.0,908000000.0,526000000.0,25000000.0,
Tax Provision,526000000.0,32000000.0,212000000.0,122000000.0,-38000000.0,
Pretax Income,3453000000.0,199000000.0,1120000000.0,648000000.0,-13000000.0,
Other Income Expense,1999000000.0,-495000000.0,204000000.0,1276000000.0,104000000.0,
Other Non Operating Income Expenses,-86000000.0,116000000.0,139000000.0,56000000.0,-202000000.0,
Special Income Charges,1900000000.0,-940000000.0,-97000000.0,1061000000.0,45000000.0,
Gain On Sale Of Ppe,1979000000.0,11000000.0,-93000000.0,1087000000.0,82000000.0,
Write Off,79000000.0,951000000.0,4000000.0,26000000.0,37000000.0,
Earnings From Equity Interest,119000000.0,337000000.0,153000000.0,153000000.0,215000000.0,
Gain On Sale Of Security,66000000.0,-8000000.0,9000000.0,6000000.0,46000000.0,
Net Non Operating Interest Income Expense,-167000000.0,-271000000.0,-274000000.0,-233000000.0,-75000000.0,
Interest Expense Non Operating,308000000.0,271000000.0,274000000.0,233000000.0,233000000.0,
Operating Income,1621000000.0,965000000.0,1190000000.0,-395000000.0,-42000000.0,
Operating Expense,2532000000.0,2505000000.0,2240000000.0,2374000000.0,2154000000.0,
Other Operating Expenses,1869000000.0,1492000000.0,1440000000.0,1622000000.0,1581000000.0,
Other Taxes,119000000.0,221000000.0,218000000.0,233000000.0,62000000.0,
Selling General And Administration,544000000.0,792000000.0,582000000.0,519000000.0,511000000.0,
Gross Profit,4153000000.0,3470000000.0,3430000000.0,1979000000.0,2112000000.0,
Cost Of Revenue,29955000000.0,31045000000.0,29893000000.0,28451000000.0,31573000000.0,
Total Revenue,34108000000.0,34515000000.0,33323000000.0,30430000000.0,33685000000.0,
Operating Revenue,34108000000.0,34515000000.0,33323000000.0,30430000000.0,33685000000.0,
