period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1174539770,1162806010,1184400000,23,1036000000,0.1337
+1q,1297572720,1254930000,1328772000,22,1157100000,0.121400006
0y,5231758570,5178200000,5357000000,25,4662000000,0.122200005
+1y,5876383560,5746000000,6107000000,25,5231758570,0.1232
