,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028299998,119218725,5828007171,-0.0016
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,106323558,5197626954,0.0221
2,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.0154,65041352,3179546383,0.033800002
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,54258142,2652409180,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,53659290,2623134301,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,49620210,2425683882,-0.0185
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0083,34922396,1707181269,0.0248
7,2026-02-28,SELECT SECTOR SPDR TRT-State Street Communication Services Select Sect,0.0072000003,30270542,1479775394,-0.0099
8,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0057,24198094,1182923784,-0.0154
9,2026-01-31,VANGUARD WHITEHALL FUNDS-Vanguard High Dividend Yield Index Fund,0.004,16994163,830759629,0.0272
