,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,182856702,55293125619,-0.0011
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,146714532,44364275191,0.0223
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,74867639,22638851750,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,74042132,22389230807,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,68456754,20700296226,-0.019299999
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0104,60721562,18361290118,0.1426
6,2026-01-31,"Invesco QQQ Trust, Series 1",0.007900001,45909439,13882326160,-0.0291
7,2025-12-31,GROWTH FUND OF AMERICA,0.0057,33428049,10108140923,-0.0143
8,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0057,33388732,10096252051,-0.0154
9,2026-02-28,Fidelity Securities Fund-Fidelity Blue Chip Growth Fund,0.0038,22206115,6714796301,0.0073
