period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,106808845980,103450000000,111974609250,43,90234000000,0.18370001
+1q,113442836350,109697000000,118522220610,39,96428000000,0.1765
0y,471163519190,436585000000,488549983060,58,402836000000,0.1696
+1y,542545088890,475293000000,578560000000,55,471163519190,0.1515
