,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1146,52275767,3625324361,0.0050999997
1,2025-12-31,Blackrock Inc.,0.081,36938726,2561700591,0.0107
2,2025-12-31,Dodge & Cox Inc.,0.0684,31211229,2164498683,0.1342
3,2025-12-31,Capital Research Global Investors,0.0556,25362352,1758879072,0.0156
4,2025-12-31,State Street Corporation,0.043899998,20049677,1390445069,0.020499999
5,2025-12-31,Harris Associates L.P.,0.0347,15854646,1099519675,0.4385
6,2025-12-31,"Geode Capital Management, LLC",0.026500002,12112503,840002064,0.0031
7,2025-12-31,"Hotchkis & Wiley Capital Management, LLC",0.0198,9032745,626420851,0.0712
8,2025-12-31,NORGES BANK,0.0159,7266808,503953123,0.1498
9,2025-12-31,Invesco Ltd.,0.0153,7003172,485669967,0.0163
