period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5026107040,4915010000,5139000000,15,4777000000,0.0521
+1q,5254809760,5180000000,5313000000,14,5007000000,0.0495
0y,21643650380,21327000000,21846000000,18,20625000000,0.0494
+1y,22633775880,22148000000,23160000000,18,21643650380,0.045700002
