,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,186844093.0,189794911.0,189808581.0,190611458.0,
Share Issued,186844093.0,189794911.0,189808581.0,190611458.0,
Net Debt,10047000000.0,11621000000.0,12565000000.0,6165000000.0,
Total Debt,11116000000.0,12236000000.0,13125000000.0,7045000000.0,
Tangible Book Value,-6884000000.0,-8450000000.0,-9754000000.0,-4761000000.0,
Invested Capital,30751000000.0,31750000000.0,31890000000.0,25568000000.0,
Working Capital,1367000000.0,585000000.0,51000000.0,978000000.0,
Net Tangible Assets,-6884000000.0,-8450000000.0,-9754000000.0,-4761000000.0,
Capital Lease Obligations,,,,741000000.0,768000000.0
Common Stock Equity,19635000000.0,19514000000.0,18765000000.0,18523000000.0,
Total Capitalization,30078000000.0,30595000000.0,29925000000.0,24748000000.0,
Total Equity Gross Minority Interest,19635000000.0,19579000000.0,18829000000.0,18624000000.0,
Minority Interest,0.0,65000000.0,64000000.0,101000000.0,
Stockholders Equity,19635000000.0,19514000000.0,18765000000.0,18523000000.0,
Other Equity Interest,,,,15677000000.0,16248000000.0
Gains Losses Not Affecting Retained Earnings,119000000.0,27000000.0,-198000000.0,-288000000.0,
Other Equity Adjustments,119000000.0,27000000.0,-198000000.0,-288000000.0,
Retained Earnings,4212000000.0,3739000000.0,3220000000.0,2943000000.0,
Additional Paid In Capital,15117000000.0,15558000000.0,15553000000.0,15677000000.0,
Capital Stock,187000000.0,190000000.0,190000000.0,191000000.0,
Common Stock,187000000.0,190000000.0,190000000.0,191000000.0,
Preferred Stock,,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,21560000000.0,22422000000.0,22858000000.0,14900000000.0,
Total Non Current Liabilities Net Minority Interest,14334000000.0,14789000000.0,14854000000.0,9124000000.0,
Other Non Current Liabilities,2777000000.0,2766000000.0,2879000000.0,2180000000.0,
Employee Benefits,,,,262000000.0,614000000.0
Non Current Pension And Other Postretirement Benefit Plans,,,,262000000.0,614000000.0
Non Current Deferred Liabilities,1114000000.0,942000000.0,815000000.0,719000000.0,
Non Current Deferred Taxes Liabilities,1114000000.0,942000000.0,815000000.0,719000000.0,
Long Term Debt And Capital Lease Obligation,10443000000.0,11081000000.0,11160000000.0,6225000000.0,
Long Term Capital Lease Obligation,,,,741000000.0,768000000.0
Long Term Debt,10443000000.0,11081000000.0,11160000000.0,6225000000.0,
Current Liabilities,7226000000.0,7633000000.0,8004000000.0,5776000000.0,
Other Current Liabilities,1348000000.0,1912000000.0,1401000000.0,19000000.0,
Current Deferred Liabilities,2262000000.0,2142000000.0,1900000000.0,1400000000.0,
Current Deferred Revenue,2262000000.0,2142000000.0,1900000000.0,1400000000.0,
Current Debt And Capital Lease Obligation,673000000.0,1155000000.0,1965000000.0,820000000.0,
Current Debt,673000000.0,1155000000.0,1965000000.0,820000000.0,
Other Current Borrowings,673000000.0,640000000.0,,820000000.0,13000000.0
Commercial Paper,0.0,515000000.0,,,
Pensionand Other Post Retirement Benefit Plans Current,482000000.0,419000000.0,544000000.0,398000000.0,
Payables And Accrued Expenses,2461000000.0,2005000000.0,2194000000.0,3139000000.0,
Current Accrued Expenses,,,1129000000.0,818000000.0,1002000000.0
Payables,2461000000.0,2005000000.0,2194000000.0,2321000000.0,
Total Tax Payable,,29000000.0,88000000.0,376000000.0,28000000.0
Income Tax Payable,,29000000.0,88000000.0,376000000.0,28000000.0
Accounts Payable,2461000000.0,2005000000.0,2106000000.0,1945000000.0,
Total Assets,41195000000.0,42001000000.0,41687000000.0,33524000000.0,
Total Non Current Assets,32602000000.0,33783000000.0,33632000000.0,26770000000.0,
Other Non Current Assets,3342000000.0,2893000000.0,2160000000.0,1309000000.0,
Non Current Deferred Assets,76000000.0,120000000.0,91000000.0,73000000.0,
Non Current Deferred Taxes Assets,76000000.0,120000000.0,91000000.0,73000000.0,
Goodwill And Other Intangible Assets,26519000000.0,27964000000.0,28519000000.0,23284000000.0,
Other Intangible Assets,6509000000.0,7639000000.0,8540000000.0,6001000000.0,
Goodwill,20010000000.0,20325000000.0,19979000000.0,17283000000.0,
Net PPE,2665000000.0,2806000000.0,2862000000.0,2104000000.0,
Accumulated Depreciation,-3201000000.0,-2836000000.0,-2459000000.0,-2233000000.0,
Gross PPE,5866000000.0,5642000000.0,5321000000.0,4337000000.0,
Other Properties,,,,756000000.0,769000000.0
Machinery Furniture Equipment,4057000000.0,3827000000.0,3532000000.0,3008000000.0,
Buildings And Improvements,1669000000.0,1633000000.0,1605000000.0,1251000000.0,
Land And Improvements,140000000.0,182000000.0,184000000.0,78000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,8593000000.0,8218000000.0,8055000000.0,6754000000.0,
Other Current Assets,431000000.0,461000000.0,430000000.0,298000000.0,
Assets Held For Sale Current,884000000.0,1131000000.0,1106000000.0,47000000.0,
Prepaid Assets,,,,,48000000.0
Inventory,1219000000.0,1330000000.0,1472000000.0,1291000000.0,
Finished Goods,243000000.0,211000000.0,217000000.0,181000000.0,
Work In Process,291000000.0,332000000.0,427000000.0,396000000.0,
Raw Materials,685000000.0,787000000.0,828000000.0,714000000.0,
Receivables,4990000000.0,4681000000.0,4487000000.0,4238000000.0,
Other Receivables,3566000000.0,3230000000.0,3196000000.0,2987000000.0,
Taxes Receivable,53000000.0,379000000.0,61000000.0,40000000.0,
Accounts Receivable,1371000000.0,1072000000.0,1230000000.0,1251000000.0,
Allowance For Doubtful Accounts Receivable,-21000000.0,-21000000.0,-15000000.0,-40000000.0,
Gross Accounts Receivable,1392000000.0,1093000000.0,1245000000.0,1291000000.0,
Cash Cash Equivalents And Short Term Investments,1069000000.0,615000000.0,560000000.0,880000000.0,
Cash And Cash Equivalents,1069000000.0,615000000.0,560000000.0,880000000.0,
