period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.55884,1.44,1.64,1.26,24,0.23719999
+1q,1.00297,0.83,1.14,0.77,23,0.3026
0y,6.71687,6.09,6.95311,5.75,25,0.1682
+1y,7.39973,5.99,7.99,6.71687,24,0.1017
