,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1161,22913819,2413171176,-0.015
1,2025-12-31,"FMR, LLC",0.08180001,16146067,1700424686,0.2573
2,2025-12-31,Blackrock Inc.,0.080699995,15916407,1676238020,0.0323
3,2025-12-31,Mantle Ridge LP,0.0614,12104393,1274775378,0.0
4,2025-12-31,Price (T.Rowe) Associates Inc,0.0496,9785453,1030555977,-0.0476
5,2025-12-31,State Street Corporation,0.0469,9255671,974761931,-0.0176
6,2025-12-31,Capital International Investors,0.0444,8763608,922940267,-0.054
7,2025-12-31,Edgepoint Investment Group Inc.,0.043899998,8654878,911489356,-0.22299999
8,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.036199998,7143569,752325695,-0.1443
9,2025-12-31,"Geode Capital Management, LLC",0.0256,5044778,531291307,-0.0251
