period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4969463380,4937900000,5013500000,18,4639700000,0.071100004
+1q,4841485410,4780700000,4899200000,18,4570400000,0.059299998
0y,20650948680,20449000000,20918000000,20,19411800000,0.0638
+1y,21868073790,21367000000,22247000000,19,20650948680,0.0589
