period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3375319250,3300000000,3469100000,23,3063029000,0.102
+1q,3537762850,3417700000,3680000000,21,3174741000,0.114300005
0y,13399990370,13044000000,13600200000,29,12156162000,0.102299996
+1y,16303784290,14532000000,18206000000,28,13399990370,0.2167
