period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,9.16683,9.07926,9.54,8.41,25,0.09
+1q,9.79524,9.31,10.4644,9.38,23,0.044299997
0y,36.71057,36.05,40.42,33.28,31,0.1031
+1y,47.74858,43.79,54.23,36.71057,30,0.3007
