,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1058,13872663,21253058578,0.0022
1,2025-12-31,Blackrock Inc.,0.0945,12387325,18977505894,0.0471
2,2025-12-31,State Street Corporation,0.047399998,6219297,9528025257,0.0047
3,2025-12-31,Capital International Investors,0.0416,5450833,8350730717,-0.0482
4,2025-12-31,Capital World Investors,0.0278,3649831,5591577625,-0.1348
5,2025-12-31,"Geode Capital Management, LLC",0.026800001,3510391,5377954150,0.0092
6,2025-12-31,Primecap Management Company,0.0219,2875962,4406002571,-0.1865
7,2025-12-31,Price (T.Rowe) Associates Inc,0.020599999,2704973,4144045712,0.78059995
8,2025-12-31,"FMR, LLC",0.0194,2544216,3897764379,0.0126
9,2025-12-31,NORGES BANK,0.0188,2457794,3765365009,0.3772
