,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.109,1795931,6120532848,-0.00090000004
1,2025-12-31,Blackrock Inc.,0.0773,1274059,4341993072,0.0021
2,2025-12-31,State Street Corporation,0.0434,715816,2439500928,0.0013
3,2025-12-31,JPMORGAN CHASE & CO,0.0342,563169,1919279952,-0.4722
4,2025-12-31,Morgan Stanley,0.0299,492794,1679441952,0.1783
5,2025-12-31,"Geode Capital Management, LLC",0.0249,409494,1395555552,-0.0879
6,2025-12-31,Price (T.Rowe) Associates Inc,0.0235,387042,1319039136,0.0195
7,2025-12-31,Royal Bank of Canada,0.0211,348010,1186018080,0.0018000001
8,2025-12-31,NORGES BANK,0.0168,276929,943774032,0.0477
9,2025-12-31,"FMR, LLC",0.0168,277242,944840736,-0.1303
