period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.15131,2.05,2.3,2.58,15,-0.16620001
+1q,2.94233,2.57,3.45,3.36,15,-0.1243
0y,10.53173,9.8,11.72,11.57,17,-0.089700006
+1y,12.25796,10.5,14.47,10.53173,16,0.16389999
