,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,GROWTH FUND OF AMERICA,0.049000002,14192606,1947722293,0.1308
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0286,8273962,1135477180,-0.0214
2,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.0251,7262396,996654919,0.0168
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0238,6906292,947784986,0.0097
4,2025-12-31,AMERICAN BALANCED FUND,0.0226,6535849,896947241,0.1277
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0197,5721356,785170294,-0.0359
6,2025-12-31,AMERICAN FUNDS FUNDAMENTAL INVESTORS,0.0152,4409140,605088330,-0.0875
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012200001,3524126,483633433,-0.0094
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012,3485208,478292522,0.0016
9,2025-12-31,JPMorgan Trust II-JPMorgan Large Cap Growth Fund,0.0117,3381692,464086503,-0.0091
