period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,20555428270,20270120000,20737200000,14,19776000000,0.0394
+1q,21508728370,21297000000,21769000000,14,20889000000,0.0297
0y,86645197810,86366667500,86999000000,21,84284000000,0.027999999
+1y,89027346680,88039903120,90311200000,20,86645197810,0.0275
