period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.56656,1.54682,1.58105,1.54,17,0.0172
+1q,1.52702,1.49,1.57,1.48,17,0.0318
0y,6.96538,6.9,7.00718,6.83,21,0.0198
+1y,7.30523,7.08785,7.55,6.96538,21,0.048800003
