,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1022,237459756,33659920413,0.0121
1,2025-12-31,Blackrock Inc.,0.0792,184006680,26082946890,0.0299
2,2025-12-31,State Street Corporation,0.0437,101618926,14404482760,0.0098
3,2025-12-31,"Geode Capital Management, LLC",0.027,62647882,8880337273,0.0325
4,2025-12-31,Morgan Stanley,0.021,48823274,6920699089,-0.048899997
5,2025-12-31,NORGES BANK,0.0139999995,32550300,4614005025,0.016900001
6,2025-12-31,Price (T.Rowe) Associates Inc,0.0127,29612826,4197618085,0.0383
7,2025-12-31,Bank of America Corporation,0.0124,28784316,4080176793,-0.0256
8,2025-12-31,Northern Trust Corporation,0.0119,27657745,3920485353,-0.033299997
9,2025-12-31,"FMR, LLC",0.0117999995,27332066,3874320355,0.1121
