,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.090299994,79897854,39884609812,0.0058999998
1,2025-12-31,Mastercard Foundation Asset Management Corp,0.0792,70121630,35004367601,-0.0026
2,2025-12-31,Blackrock Inc.,0.077199996,68304200,34097115619,-0.026500002
3,2025-12-31,State Street Corporation,0.0414,36611476,18276266029,0.00090000004
4,2025-12-31,JPMORGAN CHASE & CO,0.0353,31214224,15581984778,-0.503
5,2025-12-31,"FMR, LLC",0.028399998,25177655,12568559672,-0.0629
6,2025-12-31,"Geode Capital Management, LLC",0.0234,20686605,10326649934,0.0172
7,2025-12-31,Price (T.Rowe) Associates Inc,0.0215,19041495,9505419235,-0.0424
8,2025-12-31,Capital International Investors,0.020299999,17964658,8967867581,0.044099998
9,2025-12-31,Morgan Stanley,0.018099999,16046550,8010357644,0.0078
