,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028499998,25202912,12581167840,-0.0081
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0234,20676792,10321751333,0.0150999995
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0119,10551454,5267233156,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0117999995,10434984,5209091914,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0109,9649045,4816755089,-0.0195
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0095999995,8482225,4234284371,-0.0034999999
6,2025-12-31,JPMorgan Trust II-JPMorgan Large Cap Growth Fund,0.0067000003,5938220,2964329776,-0.0091
7,2026-01-31,SELECT SECTOR SPDR TRUST-State Street Financial Select Sector SPDR ETF,0.0066000004,5873251,2931897575,0.058000002
8,2025-12-31,GROWTH FUND OF AMERICA,0.0064999997,5712317,2851560126,0.0
9,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0053,4705608,2349016020,-0.0222
