period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,7.62133,7.09,7.92,6.74,22,0.1308
+1q,7.39295,6.48,8.04,7.2,22,0.026800001
0y,30.34072,30.25,30.62,29.84,24,0.0168
+1y,33.44765,32.49,34.29,30.34072,24,0.1024
