,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,8389000000.0,8957000000.0,10240000000.0,7361000000.0,
Repurchase Of Capital Stock,-3621000000.0,-7034000000.0,-2284000000.0,-7607000000.0,
Repayment Of Debt,-6197000000.0,-3000000000.0,-2967000000.0,-500000000.0,
Issuance Of Debt,6457000000.0,4462000000.0,1491000000.0,0.0,
Issuance Of Capital Stock,203000000.0,305000000.0,187000000.0,389000000.0,
Capital Expenditure,-1212000000.0,-1406000000.0,-1573000000.0,-1295000000.0,
Interest Paid Supplemental Data,1350000000.0,1342000000.0,1330000000.0,1229000000.0,
Income Tax Paid Supplemental Data,,898000000.0,1471000000.0,1850000000.0,2240000000.0
End Cash Position,7736000000.0,8931000000.0,8337000000.0,5976000000.0,
Beginning Cash Position,8931000000.0,8337000000.0,5976000000.0,5548000000.0,
Effect Of Exchange Rate Changes,32000000.0,-20000000.0,16000000.0,-86000000.0,
Changes In Cash,-1227000000.0,614000000.0,2345000000.0,514000000.0,
Financing Cash Flow,-6421000000.0,-7647000000.0,-4294000000.0,-11240000000.0,
Cash Flow From Continuing Financing Activities,-6421000000.0,-7647000000.0,-4294000000.0,-11240000000.0,
Net Other Financing Charges,-725000000.0,-411000000.0,-469000000.0,-79000000.0,
Cash Dividends Paid,-1611000000.0,-1567000000.0,-1450000000.0,-1384000000.0,
Common Stock Dividend Paid,-1611000000.0,-1567000000.0,-1450000000.0,-1384000000.0,
Net Common Stock Issuance,-3418000000.0,-6729000000.0,-2097000000.0,-7218000000.0,
Common Stock Payments,-3621000000.0,-7034000000.0,-2284000000.0,-7607000000.0,
Common Stock Issuance,203000000.0,305000000.0,187000000.0,389000000.0,
Net Issuance Payments Of Debt,-667000000.0,1060000000.0,-278000000.0,-2559000000.0,
Net Short Term Debt Issuance,-927000000.0,-402000000.0,1198000000.0,-2059000000.0,
Net Long Term Debt Issuance,260000000.0,1462000000.0,-1476000000.0,-500000000.0,
Long Term Debt Payments,-6197000000.0,-3000000000.0,-2967000000.0,-500000000.0,
Long Term Debt Issuance,6457000000.0,4462000000.0,1491000000.0,0.0,
Investing Cash Flow,-4407000000.0,-2102000000.0,-5174000000.0,3098000000.0,
Cash Flow From Continuing Investing Activities,-4407000000.0,-2102000000.0,-5174000000.0,3098000000.0,
Net Other Investing Changes,-1136000000.0,-972000000.0,-332000000.0,-170000000.0,
Net Investment Purchase And Sale,-4552000000.0,-248000000.0,-2903000000.0,-209000000.0,
Sale Of Investment,2652000000.0,2447000000.0,2636000000.0,4110000000.0,
Purchase Of Investment,-7204000000.0,-2695000000.0,-5539000000.0,-4319000000.0,
Net Business Purchase And Sale,2387000000.0,390000000.0,-434000000.0,4835000000.0,
Sale Of Business,2984000000.0,521000000.0,13000000.0,4835000000.0,
Purchase Of Business,-597000000.0,-131000000.0,-447000000.0,0.0,
Net PPE Purchase And Sale,-1212000000.0,-1406000000.0,-1573000000.0,-1295000000.0,
Purchase Of PPE,-1212000000.0,-1406000000.0,-1573000000.0,-1295000000.0,
Operating Cash Flow,9601000000.0,10363000000.0,11813000000.0,8656000000.0,
Cash Flow From Continuing Operating Activities,9601000000.0,10363000000.0,11813000000.0,8656000000.0,
Change In Working Capital,201000000.0,1192000000.0,3488000000.0,584000000.0,
Change In Other Working Capital,462000000.0,774000000.0,463000000.0,325000000.0,
Change In Other Current Assets,-646000000.0,-1032000000.0,-868000000.0,-1055000000.0,
Change In Payables And Accrued Expense,4665000000.0,9895000000.0,5511000000.0,3494000000.0,
Change In Payable,4665000000.0,9895000000.0,5511000000.0,3494000000.0,
Change In Account Payable,4665000000.0,9895000000.0,5511000000.0,3494000000.0,
Change In Receivables,-5527000000.0,-7854000000.0,-2202000000.0,-1844000000.0,
Changes In Account Receivables,-5527000000.0,-7854000000.0,-2202000000.0,-1844000000.0,
Other Non Cash Items,,,,,141000000.0
Deferred Tax,326000000.0,-95000000.0,-1659000000.0,-472000000.0,
Deferred Income Tax,326000000.0,-95000000.0,-1659000000.0,-472000000.0,
Depreciation And Amortization,2775000000.0,2775000000.0,3035000000.0,2937000000.0,
Amortization Cash Flow,2536000000.0,2527000000.0,2768000000.0,2674000000.0,
Amortization Of Intangibles,2536000000.0,2527000000.0,2768000000.0,2674000000.0,
Depreciation,239000000.0,248000000.0,267000000.0,263000000.0,
Operating Gains Losses,11000000.0,2713000000.0,1577000000.0,-1175000000.0,
Gain Loss On Investment Securities,24000000.0,2737000000.0,78000000.0,487000000.0,
Gain Loss On Sale Of Business,-13000000.0,-24000000.0,1499000000.0,-1662000000.0,
Net Income From Continuing Operations,6288000000.0,3778000000.0,5372000000.0,6782000000.0,
