,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1233,38628336,10426174311,0.0054
1,2025-12-31,Blackrock Inc.,0.074499995,23349472,6302256073,0.0349
2,2025-12-31,State Street Corporation,0.059,18485892,4989527177,0.0162
3,2025-12-31,Capital International Investors,0.0537,16813303,4538078674,-0.35619998
4,2025-12-31,"FMR, LLC",0.0458,14364768,3877194583,0.0838
5,2025-12-31,Morgan Stanley,0.0257,8054637,2174027102,0.0045
6,2025-12-31,"Geode Capital Management, LLC",0.0226,7067038,1907464252,0.0034
7,2025-12-31,Jennison Associates LLC,0.0223,6980223,1884032015,0.18
8,2025-12-31,Coatue Management LLC,0.0189,5907174,1594405355,0.031600002
9,2025-12-31,Wells Fargo & Company,0.013300001,4158371,1122385931,0.0185
