,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,312290080.0,312278000.0,312403000.0,313385000.0,312838000.0,
Share Issued,312290080.0,312278000.0,312403000.0,313385000.0,312838000.0,
Net Debt,5351000000.0,5078000000.0,6337000000.0,6512000000.0,5390000000.0,
Total Debt,8992000000.0,9037000000.0,8311000000.0,8358000000.0,8412000000.0,
Tangible Book Value,14097000000.0,13930000000.0,13026000000.0,12536000000.0,12746000000.0,
Invested Capital,23509000000.0,23387000000.0,21757000000.0,21314000000.0,21578000000.0,
Working Capital,4175000000.0,4194000000.0,2977000000.0,3086000000.0,3930000000.0,
Net Tangible Assets,14097000000.0,13930000000.0,13026000000.0,12536000000.0,12746000000.0,
Common Stock Equity,14517000000.0,14350000000.0,13446000000.0,12956000000.0,13166000000.0,
Total Capitalization,21767000000.0,21619000000.0,20732000000.0,20277000000.0,20550000000.0,
Total Equity Gross Minority Interest,14853000000.0,14692000000.0,13803000000.0,13334000000.0,13539000000.0,
Minority Interest,336000000.0,342000000.0,357000000.0,378000000.0,373000000.0,
Stockholders Equity,14517000000.0,14350000000.0,13446000000.0,12956000000.0,13166000000.0,
Gains Losses Not Affecting Retained Earnings,-2425000000.0,-2260000000.0,-2272000000.0,-2309000000.0,-2302000000.0,
Other Equity Adjustments,-2425000000.0,-2260000000.0,-2272000000.0,-2309000000.0,-2302000000.0,
Retained Earnings,5899000000.0,5588000000.0,4779000000.0,4062000000.0,4066000000.0,
Capital Stock,11043000000.0,11022000000.0,10939000000.0,11203000000.0,11402000000.0,
Common Stock,11043000000.0,11022000000.0,10939000000.0,11203000000.0,11402000000.0,
Total Liabilities Net Minority Interest,42396000000.0,41469000000.0,39235000000.0,38918000000.0,39387000000.0,
Total Non Current Liabilities Net Minority Interest,34452000000.0,34014000000.0,32979000000.0,32373000000.0,32541000000.0,
Other Non Current Liabilities,2740000000.0,2706000000.0,2545000000.0,2596000000.0,2585000000.0,
Derivative Product Liabilities,414000000.0,440000000.0,419000000.0,358000000.0,399000000.0,
Employee Benefits,1977000000.0,1767000000.0,1763000000.0,1755000000.0,1875000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1977000000.0,1767000000.0,1763000000.0,1755000000.0,1875000000.0,
Tradeand Other Payables Non Current,5334000000.0,5222000000.0,4939000000.0,4593000000.0,4518000000.0,
Non Current Deferred Liabilities,3544000000.0,3578000000.0,3348000000.0,3226000000.0,3331000000.0,
Non Current Deferred Taxes Liabilities,3544000000.0,3578000000.0,3348000000.0,3226000000.0,3331000000.0,
Long Term Debt And Capital Lease Obligation,7250000000.0,7269000000.0,7286000000.0,7321000000.0,7384000000.0,
Long Term Debt,7250000000.0,7269000000.0,7286000000.0,7321000000.0,7384000000.0,
Long Term Provisions,13193000000.0,13032000000.0,12679000000.0,12524000000.0,12449000000.0,
Current Liabilities,7944000000.0,7455000000.0,6256000000.0,6545000000.0,6846000000.0,
Other Current Liabilities,1908000000.0,1761000000.0,1572000000.0,1894000000.0,1875000000.0,
Current Debt And Capital Lease Obligation,1742000000.0,1768000000.0,1025000000.0,1037000000.0,1028000000.0,
Current Debt,1742000000.0,1768000000.0,1025000000.0,1037000000.0,1028000000.0,
Other Current Borrowings,1742000000.0,1768000000.0,1025000000.0,1037000000.0,1028000000.0,
Pensionand Other Post Retirement Benefit Plans Current,920000000.0,,,,907000000.0,
Payables And Accrued Expenses,3374000000.0,3926000000.0,3659000000.0,3614000000.0,3036000000.0,
Current Accrued Expenses,315000000.0,,,,435000000.0,
Interest Payable,315000000.0,,,,435000000.0,
Payables,3059000000.0,,,,2601000000.0,
Total Tax Payable,246000000.0,,,,232000000.0,
Accounts Payable,2813000000.0,,,,2369000000.0,
Total Assets,57249000000.0,56161000000.0,53038000000.0,52252000000.0,52926000000.0,
Total Non Current Assets,45130000000.0,44512000000.0,43805000000.0,42621000000.0,42150000000.0,
Other Non Current Assets,21479000000.0,21216000000.0,20640000000.0,19764000000.0,19483000000.0,
Non Current Deferred Assets,,,,,0.0,35000000.0
Non Current Deferred Taxes Assets,,,,,0.0,35000000.0
