,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-46904000.0,-25200000.0,-1276380000.0,-82948000.0,
Tax Rate For Calcs,0.164,0.21,0.21,0.178,
Total Unusual Items,-286000000.0,-120000000.0,-6078000000.0,-466000000.0,
Total Unusual Items Excluding Goodwill,-286000000.0,-120000000.0,-6078000000.0,-466000000.0,
Net Income From Continuing Operation Net Minority Interest,5307000000.0,-67000000.0,-1547000000.0,5772000000.0,
Reconciled Depreciation,837000000.0,979000000.0,1215000000.0,1366000000.0,
Net Interest Income,14423000000.0,14091000000.0,14524000000.0,14313000000.0,
Interest Expense,10119000000.0,10975000000.0,9928000000.0,2321000000.0,
Interest Income,24542000000.0,25066000000.0,24452000000.0,16634000000.0,
Normalized Income,5546096000.0,27800000.0,3254620000.0,6155052000.0,
Net Income From Continuing And Discontinued Operation,5307000000.0,4818000000.0,-1091000000.0,6260000000.0,
Diluted Average Shares,1302700000.0,1331087000.0,1339895000.0,1338462000.0,
Basic Average Shares,1286788000.0,1331087000.0,1331963000.0,1328120000.0,
Diluted EPS,3.82,3.36,-1.09,4.43,
Basic EPS,3.87,3.36,-1.09,4.46,
Diluted NI Availto Com Stockholders,4974000000.0,4469000000.0,-1452000000.0,5927000000.0,
Net Income Common Stockholders,4974000000.0,4469000000.0,-1452000000.0,5927000000.0,
Preferred Stock Dividends,333000000.0,349000000.0,361000000.0,333000000.0,
Net Income,5307000000.0,4818000000.0,-1091000000.0,6260000000.0,
Minority Interests,0.0,-22000000.0,-44000000.0,-7000000.0,
Net Income Including Noncontrolling Interests,5307000000.0,4840000000.0,-1047000000.0,6267000000.0,
Net Income Discontinuous Operations,0.0,4885000000.0,456000000.0,488000000.0,
Net Income Continuous Operations,5307000000.0,-45000000.0,-1503000000.0,5779000000.0,
Tax Provision,1042000000.0,-556000000.0,738000000.0,1250000000.0,
Pretax Income,6349000000.0,-601000000.0,-765000000.0,7029000000.0,
Special Income Charges,-286000000.0,-120000000.0,-6078000000.0,-466000000.0,
Gain On Sale Of Business,,,,,37000000.0
Other Special Charges,130000000.0,64000000.0,507000000.0,,
Impairment Of Capital Assets,0.0,0.0,6078000000.0,0.0,
Restructuring And Mergern Acquisition,156000000.0,120000000.0,750000000.0,466000000.0,
Gain On Sale Of Security,-19000000.0,-6651000000.0,0.0,-71000000.0,
Depreciation Amortization Depletion Income Statement,290000000.0,345000000.0,395000000.0,639000000.0,
Depreciation And Amortization In Income Statement,290000000.0,345000000.0,395000000.0,639000000.0,
Amortization,290000000.0,345000000.0,395000000.0,455000000.0,
Amortization Of Intangibles Income Statement,290000000.0,345000000.0,395000000.0,455000000.0,
Depreciation Income Statement,,144000000.0,175000000.0,184000000.0,190000000.0
Selling General And Administration,7147000000.0,6855000000.0,7025000000.0,6879000000.0,
Selling And Marketing Expense,299000000.0,268000000.0,260000000.0,321000000.0,
General And Administrative Expense,6848000000.0,6587000000.0,6765000000.0,6558000000.0,
Salaries And Wages,6848000000.0,6587000000.0,6765000000.0,6558000000.0,
Total Revenue,20319000000.0,13278000000.0,20022000000.0,19973000000.0,
Operating Revenue,20319000000.0,13278000000.0,20022000000.0,19973000000.0,
Occupancy And Equipment,1061000000.0,1068000000.0,1113000000.0,1139000000.0,
Professional Expense And Contract Services Expense,1420000000.0,1342000000.0,1194000000.0,1322000000.0,
Other Non Interest Expense,1872000000.0,2279000000.0,2873000000.0,1722000000.0,
