,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.096499994,119740969,5693682984,0.0058999998
1,2025-12-31,Capital International Investors,0.087299995,108358164,5152430615,0.0066000004
2,2025-12-31,Blackrock Inc.,0.079,98019325,4660818828,-0.0423
3,2025-12-31,State Street Corporation,0.0478,59294904,2819472639,-0.0053
4,2025-12-31,Bank of America Corporation,0.0309,38405906,1826200800,0.0135
5,2025-12-31,Victory Capital Management Inc.,0.025799999,31964393,1519906862,0.0749
6,2025-12-31,"Geode Capital Management, LLC",0.0233,28933484,1375787142,-0.0007
7,2025-12-31,Morgan Stanley,0.016900001,20931279,995282300,0.0294
8,2025-12-31,"FMR, LLC",0.0162,20158231,958523868,0.72540003
9,2025-12-31,"Charles Schwab Investment Management, Inc.",0.014199999,17579018,835882292,-0.00059999997
