address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,prevName,nameChangeDate,averageAnalystRating,cryptoTradeable,trailingPegRatio
214 North Tryon Street,Charlotte,NC,28202,United States,844 487 8478,https://www.truist.com,Banks - Regional,banks-regional,Banks - Regional,Financial Services,financial-services,Financial Services,"Truist Financial Corporation, a financial services company, provides banking and trust services in the Southeastern and Mid-Atlantic United States. The company operates through two segments, Consumer and Small Business Banking; and Wholesale Banking. Its deposit products include noninterest-bearing checking, interest-bearing checking, savings, and money market deposit accounts, as well as certificates of deposit and individual retirement accounts. The company also provides funding; asset management; credit card lending; home equity and mortgage lending; other direct retail lending; home mortgage lending; Investment brokerage services; mobile/online banking; payment solutions; point-of-sale lending; retail and small business deposit products; and small business lending. In addition, it offers asset-based lending, commercial deposit and treasury services; commercial lending; floor plan lending; derivatives; institutional trust services; insurance premium finance; international banking; investment banking and capital markets services; leasing; merchant services; mortgage warehouse lending; real estate lending; supply chain financing; and wealth management/private banking. The company was formerly known as BB&T Corporation and changed its name to Truist Financial Corporation in December 2019. Truist Financial Corporation was founded in 1872 and is headquartered in Charlotte, North Carolina.",37086,"[{'maxAge': 1, 'name': 'Mr. William Henry Rogers Jr.', 'age': 67, 'title': 'Executive Chairman & CEO', 'yearBorn': 1958, 'fiscalYear': 2025, 'totalPay': 5756576, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael Baron Maguire', 'age': 46, 'title': 'Senior EVP & CFO', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 2532293, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Donta L. Wilson', 'age': 49, 'title': 'Senior EVP and Chief Consumer & Small Business Banking Officer', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 2515294, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kristin  Lesher', 'age': 52, 'title': 'Senior EVP & Chief Wholesale Banking Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 2740561, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bradley D. Bender', 'age': 44, 'title': 'Senior EVP & Chief Risk Officer', 'yearBorn': 1981, 'fiscalYear': 2025, 'totalPay': 1975033, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steve  Hagerman', 'title': 'Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bradley Jason Milsaps C.F.A.', 'title': 'Executive VP & Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Scott A. Stengel J.D.', 'age': 53, 'title': 'Senior EVP, Chief Legal Officer, Head of Government Affairs & Corporate Secretary', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sherry  Graziano', 'title': 'Head of Digital, Client Experience & Marketing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jodie E. Hughes', 'age': 55, 'title': 'Director of Regional Commercial Real Estate & President of Washington Region', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,7,10,4,9,1775001600,1767139200,http://www.bbt.com/bbtdotcom/about/investor-relations/default.page,[],86400,2,47.64,47.41,47.3,47.75,47.64,47.41,47.3,47.75,2.08,4.41,1770940800,0.5445,4.66,0.869,12.447644,9.27622,4362941,4362941,10132773,9441250,9441250,47.48,47.49,100,200,60828164096,58526019904,33.82,56.2,68.95,1.644444,3.3013928,49.0566,46.60395,2.08,0.04366079,USD,False,89991774208,0.28803,1245833043,1241009752,23519243,29664452,1770940800,1773360000,0.019,0.0018600001,0.78849,2.68,0.019,1279246312,47.742,0.99597836,1767139200,1798675200,1767139200,0.061,4974000128,3.82,5.12601,2:1,902188800,4.884,0.36426115,0.32693863,0.52,1770940800,EQUITY,47.55,63.0,35.0,54.16667,55.0,2.13043,buy,21,46710001664,37.393,72874999808,18424999936,14.319,0.00984,0.08236,18424999936,5738999808,0.108,0.032,0.0,0.0,0.32700002,USD,TFC,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Truist Financial Corporation,REGULAR,[],1775579621,NYQ,finmb_19109,America/New_York,EDT,-14400000,us_market,False,-0.1889172,47.55,Truist Financial Corporation,True,322237800000,-0.09000015,47.3 - 47.75,NYSE,10132773,13.73,0.40597278,33.82 - 56.2,-8.650002,-0.15391462,36.426117,1772409600,1776429000,1776429000,1776429000,1776427200,1776427200,False,3.82,5.12601,4.47094,10.635347,-1.5065994,-0.030711453,0.94604874,0.020299755,15,0,Supernova,2026-04-06,2.1 - Buy,False,1.1962
