,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-61938935.150139,219521721.395064,0.0,0.0,
Tax Rate For Calcs,0.253848,0.170304,0.21,0.225612,
Normalized EBITDA,5641000000.0,5049000000.0,3025000000.0,3802000000.0,
Total Unusual Items,-244000000.0,1289000000.0,2000000.0,-159000000.0,
Total Unusual Items Excluding Goodwill,-244000000.0,1289000000.0,2000000.0,-159000000.0,
Net Income From Continuing Operation Net Minority Interest,2843000000.0,3946000000.0,735000000.0,2151000000.0,
Reconciled Depreciation,1105000000.0,1065000000.0,1024000000.0,784000000.0,
Reconciled Cost Of Revenue,24182000000.0,24727000000.0,25816000000.0,21355000000.0,
EBITDA,5397000000.0,6338000000.0,3025000000.0,3802000000.0,
EBIT,4292000000.0,5273000000.0,2001000000.0,3018000000.0,
Net Interest Income,-118000000.0,-184000000.0,-231000000.0,-74000000.0,
Interest Expense,329000000.0,370000000.0,375000000.0,199000000.0,
Interest Income,211000000.0,186000000.0,144000000.0,125000000.0,
Normalized Income,3025061064.849861,2876521721.395064,735000000.0,2151000000.0,
Net Income From Continuing And Discontinued Operation,2843000000.0,3946000000.0,735000000.0,2151000000.0,
Total Expenses,29805000000.0,30730000000.0,32787000000.0,25494000000.0,
Total Operating Income As Reported,4025000000.0,3750000000.0,1761000000.0,2929000000.0,
Diluted Average Shares,138700000.0,139100000.0,142700000.0,142300000.0,
Basic Average Shares,137900000.0,138200000.0,141700000.0,141500000.0,
Diluted EPS,20.5,28.37,5.15,15.12,
Basic EPS,20.62,28.55,5.19,15.2,
Diluted NI Availto Com Stockholders,2843000000.0,3946000000.0,735000000.0,2151000000.0,
Net Income Common Stockholders,2843000000.0,3946000000.0,735000000.0,2151000000.0,
Net Income,2843000000.0,3946000000.0,735000000.0,2151000000.0,
Minority Interests,-114000000.0,-122000000.0,-105000000.0,-32000000.0,
Net Income Including Noncontrolling Interests,2957000000.0,4068000000.0,840000000.0,2183000000.0,
Net Income Continuous Operations,2957000000.0,4068000000.0,840000000.0,2183000000.0,
Tax Provision,1006000000.0,835000000.0,786000000.0,636000000.0,
Pretax Income,3963000000.0,4903000000.0,1626000000.0,2819000000.0,
Other Income Expense,216000000.0,1715000000.0,579000000.0,313000000.0,
Other Non Operating Income Expenses,96000000.0,130000000.0,240000000.0,89000000.0,
Special Income Charges,-271000000.0,1322000000.0,17000000.0,-144000000.0,
Gain On Sale Of Ppe,,,,1000000.0,16000000.0
Gain On Sale Of Business,0.0,1333000000.0,0.0,,
Other Special Charges,-38000000.0,-6000000.0,-26000000.0,102000000.0,
Write Off,17000000.0,17000000.0,9000000.0,43000000.0,
Impairment Of Capital Assets,292000000.0,,,,
Restructuring And Mergern Acquisition,,,,,0.0
Earnings From Equity Interest,364000000.0,296000000.0,339000000.0,224000000.0,
Gain On Sale Of Security,27000000.0,-33000000.0,-15000000.0,-15000000.0,
Net Non Operating Interest Income Expense,-118000000.0,-184000000.0,-231000000.0,-74000000.0,
Interest Expense Non Operating,329000000.0,370000000.0,375000000.0,199000000.0,
Interest Income Non Operating,211000000.0,186000000.0,144000000.0,125000000.0,
Operating Income,3865000000.0,3372000000.0,1278000000.0,2580000000.0,
Operating Expense,4651000000.0,5067000000.0,6971000000.0,4139000000.0,
Other Operating Expenses,-3000000.0,200000000.0,2138000000.0,174000000.0,
Depreciation Amortization Depletion Income Statement,133000000.0,129000000.0,133000000.0,70000000.0,
Depreciation And Amortization In Income Statement,133000000.0,129000000.0,133000000.0,70000000.0,
Amortization,133000000.0,129000000.0,133000000.0,70000000.0,
Amortization Of Intangibles Income Statement,133000000.0,129000000.0,133000000.0,70000000.0,
Research And Development,1396000000.0,1463000000.0,1500000000.0,1278000000.0,
Selling General And Administration,3125000000.0,3275000000.0,3333000000.0,2687000000.0,
General And Administrative Expense,3125000000.0,3275000000.0,3333000000.0,2687000000.0,
Other Gand A,3125000000.0,3275000000.0,3333000000.0,2687000000.0,
Insurance And Claims,,,,102000000.0,
Salaries And Wages,,,-125000000.0,-140000000.0,
Gross Profit,8516000000.0,8439000000.0,8249000000.0,6719000000.0,
Cost Of Revenue,25154000000.0,25663000000.0,25816000000.0,21355000000.0,
Total Revenue,33670000000.0,34102000000.0,34065000000.0,28074000000.0,
Operating Revenue,33670000000.0,34102000000.0,34065000000.0,28074000000.0,
