period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,8333460520,8023451500,8633000000,15,8174000000,0.0195
+1q,8903813120,8554000000,9124095750,15,8643000000,0.030199999
0y,35743078680,35147000000,36431000000,18,33670000000,0.0616
+1y,38824085940,37540000000,41485000000,18,35743078680,0.0862
