period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,5.62076,4.95044,6.78,5.96,9,-0.056900002
+1q,6.43363,6.1,6.7669,6.43,9,0.00059999997
0y,26.12389,25.06,27.47,20.5,12,0.2743
+1y,30.90757,26.99,35.73,26.12389,13,0.1831
