,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31
Tax Effect Of Unusual Items,-414700.0,-634075.342466,-529500.0,-471600.0,-960000.0
Tax Rate For Calcs,0.319,0.275685,0.353,0.393,0.32
Normalized EBITDA,311400000.0,241900000.0,274200000.0,262500000.0,273300000.0
Total Unusual Items,-1300000.0,-2300000.0,-1500000.0,-1200000.0,-3000000.0
Total Unusual Items Excluding Goodwill,-1300000.0,-2300000.0,-1500000.0,-1200000.0,-3000000.0
Net Income From Continuing Operation Net Minority Interest,130800000.0,84600000.0,98300000.0,87700000.0,104300000.0
Reconciled Depreciation,95500000.0,98400000.0,95400000.0,92600000.0,91000000.0
Reconciled Cost Of Revenue,281300000.0,365700000.0,322900000.0,280400000.0,263100000.0
EBITDA,310100000.0,239600000.0,272700000.0,261300000.0,270300000.0
EBIT,214600000.0,141200000.0,177300000.0,168700000.0,179300000.0
Net Interest Income,-22400000.0,-24400000.0,-25400000.0,-24200000.0,-26000000.0
Interest Expense,22400000.0,24400000.0,25400000.0,24200000.0,26000000.0
Normalized Income,131685300.0,86265924.657534,99270500.0,88428400.0,106340000.0
Net Income From Continuing And Discontinued Operation,130800000.0,84600000.0,98300000.0,87700000.0,104300000.0
Total Expenses,811300000.0,924700000.0,884600000.0,817500000.0,782700000.0
Total Operating Income As Reported,212800000.0,140400000.0,175700000.0,184800000.0,182000000.0
Diluted Average Shares,196700000.0,198100000.0,200000000.0,200700000.0,201200000.0
Basic Average Shares,195100000.0,195900000.0,198812504.0,199481183.0,199900000.0
Diluted EPS,0.66,0.43,0.49,0.43964,0.52
Basic EPS,0.670425,0.431853,0.494436,0.43964,0.521761
Diluted NI Availto Com Stockholders,130800000.0,84600000.0,98300000.0,87700000.0,104300000.0
Net Income Common Stockholders,130800000.0,84600000.0,98300000.0,87700000.0,104300000.0
Net Income,130800000.0,84600000.0,98300000.0,87700000.0,104300000.0
Net Income Including Noncontrolling Interests,130800000.0,84600000.0,98300000.0,87700000.0,104300000.0
Net Income Continuous Operations,130800000.0,84600000.0,98300000.0,87700000.0,104300000.0
Tax Provision,61400000.0,32200000.0,53600000.0,56800000.0,49000000.0
Pretax Income,192200000.0,116800000.0,151900000.0,144500000.0,153300000.0
Other Income Expense,1800000.0,800000.0,1600000.0,-16100000.0,-2700000.0
Other Non Operating Income Expenses,3100000.0,3100000.0,3100000.0,-14900000.0,300000.0
Gain On Sale Of Security,-1300000.0,-2300000.0,-1500000.0,-1200000.0,-3000000.0
Net Non Operating Interest Income Expense,-22400000.0,-24400000.0,-25400000.0,-24200000.0,-26000000.0
Interest Expense Non Operating,22400000.0,24400000.0,25400000.0,24200000.0,26000000.0
Operating Income,212800000.0,140400000.0,175700000.0,184800000.0,182000000.0
Operating Expense,482400000.0,510400000.0,516300000.0,494300000.0,478200000.0
Depreciation Amortization Depletion Income Statement,47900000.0,49800000.0,50000000.0,49800000.0,49600000.0
Depreciation And Amortization In Income Statement,47900000.0,49800000.0,50000000.0,49800000.0,49600000.0
Amortization,47900000.0,49800000.0,50000000.0,49800000.0,49600000.0
Amortization Of Intangibles Income Statement,47900000.0,49800000.0,50000000.0,49800000.0,49600000.0
Research And Development,44300000.0,41400000.0,44600000.0,45500000.0,40700000.0
Selling General And Administration,390200000.0,419200000.0,421700000.0,399000000.0,387900000.0
Gross Profit,695200000.0,650800000.0,692000000.0,679100000.0,660200000.0
Cost Of Revenue,328900000.0,414300000.0,368300000.0,323200000.0,304500000.0
Total Revenue,1024100000.0,1065100000.0,1060300000.0,1002300000.0,964700000.0
Operating Revenue,1024100000.0,1065100000.0,1060300000.0,1002300000.0,964700000.0
