period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,389657430,383600000,399351320,12,390565000,-0.0023
+1q,391404860,376102000,405510180,12,396509000,-0.0128999995
0y,1561307470,1520422000,1624150560,14,1573544000,-0.0078
+1y,1603535420,1553257000,1691940240,14,1561307470,0.027
