period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.28124,0.26,0.29373,0.36,3,-0.2188
+1q,0.30004,0.25,0.37012,0.3051,3,-0.0166
0y,1.2939,1.11,1.47781,1.2816,2,0.0095999995
+1y,1.74534,1.52,1.97069,1.2939,2,0.3489
