period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.26141,2.22,2.3,1.93,19,0.1717
+1q,1.8309,1.65802,1.99,1.55,16,0.18120001
0y,7.97657,7.94,8.0,7.25,18,0.100200005
+1y,8.51125,7.53,9.03,7.97657,19,0.067
