period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1866918460,1808100000,1911706830,15,1732000000,0.0779
+1q,1670079040,1610100000,1750000000,13,1559000000,0.0713
0y,6835753110,6749000000,6888706830,18,6572000000,0.0401
+1y,7164630420,6842500000,7389000000,18,6835753110,0.0481
