,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,905838620.0,915000000.0,924000000.0,934000000.0,
Share Issued,905838620.0,915000000.0,924000000.0,934000000.0,
Net Debt,54024000000.0,51592000000.0,37110000000.0,34258000000.0,
Total Debt,78389000000.0,76904000000.0,62537000000.0,57623000000.0,
Tangible Book Value,-36863000000.0,-37344000000.0,-30170000000.0,-29981000000.0,
Invested Capital,172499000000.0,169562000000.0,151293000000.0,135395000000.0,
Working Capital,-24315000000.0,-17990000000.0,-20617000000.0,-20168000000.0,
Net Tangible Assets,-36863000000.0,-37344000000.0,-30170000000.0,-29981000000.0,
Common Stock Equity,94110000000.0,92658000000.0,88756000000.0,77772000000.0,
Total Capitalization,166430000000.0,165017000000.0,147019000000.0,132285000000.0,
Total Equity Gross Minority Interest,101698000000.0,102591000000.0,98919000000.0,86347000000.0,
Minority Interest,7588000000.0,9933000000.0,10163000000.0,8575000000.0,
Stockholders Equity,94110000000.0,92658000000.0,88756000000.0,77772000000.0,
Gains Losses Not Affecting Retained Earnings,-2061000000.0,-3387000000.0,-7027000000.0,-8393000000.0,
Other Equity Adjustments,-2061000000.0,-3387000000.0,-7027000000.0,-8393000000.0,
Retained Earnings,95603000000.0,96036000000.0,95774000000.0,86156000000.0,
Additional Paid In Capital,559000000.0,0.0,,,0.0
Capital Stock,9000000.0,9000000.0,9000000.0,9000000.0,
Common Stock,9000000.0,9000000.0,9000000.0,9000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,207883000000.0,195687000000.0,174801000000.0,159358000000.0,
Total Non Current Liabilities Net Minority Interest,92986000000.0,91918000000.0,75747000000.0,70121000000.0,
Other Non Current Liabilities,18245000000.0,15939000000.0,14463000000.0,12839000000.0,
Non Current Deferred Liabilities,2421000000.0,3620000000.0,3021000000.0,2769000000.0,
Non Current Deferred Taxes Liabilities,2421000000.0,3620000000.0,3021000000.0,2769000000.0,
Long Term Debt And Capital Lease Obligation,72320000000.0,72359000000.0,58263000000.0,54513000000.0,
Long Term Debt,72320000000.0,72359000000.0,58263000000.0,54513000000.0,
Current Liabilities,114897000000.0,103769000000.0,99054000000.0,89237000000.0,
Other Current Liabilities,28046000000.0,27346000000.0,27072000000.0,26281000000.0,
Current Deferred Liabilities,3413000000.0,3317000000.0,3355000000.0,3075000000.0,
Current Deferred Revenue,3413000000.0,3317000000.0,3355000000.0,3075000000.0,
Current Debt And Capital Lease Obligation,6069000000.0,4545000000.0,4274000000.0,3110000000.0,
Current Debt,6069000000.0,4545000000.0,4274000000.0,3110000000.0,
Payables And Accrued Expenses,77369000000.0,68561000000.0,64353000000.0,56771000000.0,
Payables,77369000000.0,68561000000.0,64353000000.0,56771000000.0,
Accounts Payable,77369000000.0,68561000000.0,64353000000.0,56771000000.0,
Total Assets,309581000000.0,298278000000.0,273720000000.0,245705000000.0,
Total Non Current Assets,218999000000.0,212499000000.0,195283000000.0,176636000000.0,
Other Non Current Assets,23013000000.0,19590000000.0,17298000000.0,15027000000.0,
Investments And Advances,54251000000.0,52354000000.0,47609000000.0,43728000000.0,
Goodwill And Other Intangible Assets,130973000000.0,130002000000.0,118926000000.0,107753000000.0,
Other Intangible Assets,20474000000.0,23268000000.0,15194000000.0,14401000000.0,
Goodwill,110499000000.0,106734000000.0,103732000000.0,93352000000.0,
Net PPE,10762000000.0,10553000000.0,11450000000.0,10128000000.0,
Accumulated Depreciation,-7546000000.0,-6971000000.0,-7039000000.0,-6930000000.0,
Gross PPE,18308000000.0,17524000000.0,18489000000.0,17058000000.0,
Machinery Furniture Equipment,13834000000.0,12945000000.0,12204000000.0,10842000000.0,
Buildings And Improvements,4087000000.0,4215000000.0,5573000000.0,5519000000.0,
Land And Improvements,387000000.0,364000000.0,712000000.0,697000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,90582000000.0,85779000000.0,78437000000.0,69069000000.0,
Other Current Assets,9746000000.0,8212000000.0,9839000000.0,10708000000.0,
Prepaid Assets,,,,,5320000000.0
Receivables,52715000000.0,48454000000.0,38970000000.0,30450000000.0,
Other Receivables,29697000000.0,26089000000.0,17694000000.0,12769000000.0,
Accounts Receivable,23018000000.0,22365000000.0,21276000000.0,17681000000.0,
Allowance For Doubtful Accounts Receivable,-1208000000.0,-985000000.0,-1000000000.0,-877000000.0,
Gross Accounts Receivable,24226000000.0,23350000000.0,22276000000.0,18558000000.0,
Cash Cash Equivalents And Short Term Investments,28121000000.0,29113000000.0,29628000000.0,27911000000.0,
Other Short Term Investments,3756000000.0,3801000000.0,4201000000.0,4546000000.0,
Cash And Cash Equivalents,24365000000.0,25312000000.0,25427000000.0,23365000000.0,
