address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,corporateActions,regularMarketTime,hasPrePostMarketData,firstTradeDateMilliseconds,trailingPegRatio
1 Health Drive,Eden Prairie,MN,55344,United States,(800)-328-5979,https://www.unitedhealthgroup.com,Healthcare Plans,healthcare-plans,Healthcare Plans,Healthcare,healthcare,Healthcare,"UnitedHealth Group Incorporated operates as a health care company in the United States and internationally. It operates through four segments: Optum Health, Optum Insight, Optum Rx; and UnitedHealthcare. The Optum Health segment provides care delivery, care management, wellness and consumer engagement, and health financial services with patients, consumers, care delivery systems, providers, employers, payers, and public-sector entities. The Optum Insight segment offers software and information products, advisory consulting arrangements, and managed services outsourcing contracts to hospital systems, physicians, health plans, public entities, life sciences companies and other organizations. The Optum Rx segment provides pharmacy care services and programs, including retail network contracting, home delivery, specialty and community health pharmacy services, infusion, and purchasing and clinical capabilities, as well as develops programs in the areas of step therapy, formulary management, drug adherence, and disease and drug therapy management. The UnitedHealthcare segment offers consumer-oriented health benefit plans and services for national employers, public sector employers, mid-sized employers, small businesses, and individuals; Medicaid plans, including Temporary Assistance to Needy Families; Children's Health Insurance Programs; Dual SNPs; Long-Term Services and Supports; Aged, Blind and Disabled; and other federal, state, and community health care programs. and health care benefits products and services to state programs caring for the economically disadvantaged, medically underserved, and those without the benefit of employer-funded health care coverage. UnitedHealth Group Incorporated was founded in 1974 and is based in Eden Prairie, Minnesota.",390000,"[{'maxAge': 1, 'name': 'Mr. Stephen J. Hemsley', 'age': 72, 'title': 'CEO & Non-Independent Non-Executive Chairman', 'yearBorn': 1953, 'fiscalYear': 2024, 'totalPay': 285077, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher R. Zaetta', 'age': 53, 'title': 'Executive VP, Chief Legal Officer & Corporate Secretary', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 1872229, 'exercisedValue': 0, 'unexercisedValue': 711293}, {'maxAge': 1, 'name': 'Ms. Erin L.  McSweeney', 'age': 60, 'title': 'Executive VP & Chief People Officer', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 1767835, 'exercisedValue': 0, 'unexercisedValue': 3488965}, {'maxAge': 1, 'name': 'Ms. Heather Rachelle Cianfrocco', 'age': 51, 'title': 'EVP of Governance, Compliance & Information Security', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 3448035, 'exercisedValue': 0, 'unexercisedValue': 23963728}, {'maxAge': 1, 'name': 'Mr. Wayne Scott DeVeydt', 'age': 55, 'title': 'Chief Financial Officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dennis  Stankiewicz', 'age': 47, 'title': 'Chief Accounting Officer & Corporate Controller', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sandeep  Dadlani', 'age': 50, 'title': 'Executive VP and Chief Digital & Technology Officer', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Zachary William Sopcak', 'title': 'Senior Vice President of Capital Markets Communications & Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Terry  Clark', 'title': 'Executive VP & Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Richard J. Migliori M.D.', 'age': 68, 'title': 'Executive Vice President & Senior Advisor', 'yearBorn': 1957, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",10,6,9,1,8,1775001600,1735603200,[],86400,2,281.36,308.845,300.75,311.5,281.36,308.845,300.75,311.5,8.84,3.19,1773014400,0.65989995,1.61,0.408,23.424036,15.47343,13686993,13686943,9764700,7715170,7715170,310.42,310.46,320,80,281288736768,255383674061,234.6,606.36,630.73,0.082031,0.6284841,284.377,312.42404,8.73,0.031027865,USD,False,314133217280,0.02694,899996901,907675839,17838552,13725546,1770940800,1773360000,0.0197,0.00828,0.84239,2.29,0.0197,907675839,103.874,2.983422,1767139200,1798675200,1767139200,-0.998,12056000512,13.23,20.02788,2:1,1117497600,0.702,14.526,-0.49128515,0.32693863,2.21,1773014400,EQUITY,309.9,440.0,291.0,359.76923,355.5,1.7931,buy,26,28120999936,30.981,21624999936,83003998208,0.704,0.788,447567003648,81.618,492.915,0.039,0.12538,82916999168,13863249920,19697000448,-0.999,0.123,0.18526,0.04832,0.00336,USD,UNH,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,REGULAR,15,0,1.8 - Buy,False,28.540009,300.75 - 311.5,NYSE,9764700,75.29999,0.32097182,234.6 - 606.36,-296.46,-0.48891747,-49.128513,1773705600,1776774600,1776774600,1776774600,1776772800,1776772800,False,13.23,20.02788,17.85731,17.354239,25.52298,0.0897505,-2.5240479,-0.008078917,NYQ,finmb_104673,America/New_York,EDT,-14400000,us_market,False,10.143592,309.9,UnitedHealth Group Incorporated,UnitedHealth Group Incorporated,[],1775579650,True,466867800000,1.0021
