,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-23863636.363636,-3570000.0,-2646000.0,-19008000.0,16800000.0,
Tax Rate For Calcs,0.243506,0.238,0.189,0.396,0.21,
Normalized EBITDA,1380000000.0,1804000000.0,1427000000.0,619000000.0,1320000000.0,
Total Unusual Items,-98000000.0,-15000000.0,-14000000.0,-48000000.0,80000000.0,
Total Unusual Items Excluding Goodwill,-98000000.0,-15000000.0,-14000000.0,-48000000.0,80000000.0,
Net Income From Continuing Operation Net Minority Interest,233000000.0,652000000.0,327000000.0,-268000000.0,441000000.0,
Reconciled Depreciation,725000000.0,691000000.0,762000000.0,772000000.0,740000000.0,
Reconciled Cost Of Revenue,2770000000.0,2794000000.0,2486000000.0,2890000000.0,2234000000.0,
EBITDA,1282000000.0,1789000000.0,1413000000.0,571000000.0,1400000000.0,
EBIT,557000000.0,1098000000.0,651000000.0,-201000000.0,660000000.0,
Net Interest Income,-284000000.0,-272000000.0,-273000000.0,-265000000.0,-221000000.0,
Interest Expense,249000000.0,242000000.0,248000000.0,243000000.0,209000000.0,
Interest Income,4000000.0,4000000.0,4000000.0,6000000.0,15000000.0,
Normalized Income,307136363.636364,663430000.0,338354000.0,-239008000.0,377800000.0,
Net Income From Continuing And Discontinued Operation,233000000.0,652000000.0,327000000.0,-268000000.0,441000000.0,
Total Expenses,3955000000.0,3929000000.0,3667000000.0,4053000000.0,3438000000.0,
Total Operating Income As Reported,474000000.0,1037000000.0,515000000.0,-120000000.0,599000000.0,
Diluted Average Shares,,338679644.0,339121861.0,340048488.0,,340717442.0
Basic Average Shares,,338679644.0,339121861.0,340048488.0,,340717442.0
Diluted EPS,,1.783396,0.825662,-0.93222,,5.541248
Basic EPS,,1.783396,0.825662,-0.93222,,5.541248
Diluted NI Availto Com Stockholders,185000000.0,604000000.0,280000000.0,-317000000.0,393000000.0,
Net Income Common Stockholders,185000000.0,604000000.0,280000000.0,-317000000.0,393000000.0,
Preferred Stock Dividends,48000000.0,48000000.0,47000000.0,49000000.0,48000000.0,
Net Income,233000000.0,652000000.0,327000000.0,-268000000.0,441000000.0,
Minority Interests,0.0,0.0,0.0,0.0,-49000000.0,
Net Income Including Noncontrolling Interests,233000000.0,652000000.0,327000000.0,-268000000.0,490000000.0,
Net Income Continuous Operations,233000000.0,652000000.0,327000000.0,-268000000.0,490000000.0,
Tax Provision,75000000.0,204000000.0,76000000.0,-176000000.0,-39000000.0,
Pretax Income,308000000.0,856000000.0,403000000.0,-444000000.0,451000000.0,
Other Income Expense,-37000000.0,86000000.0,93000000.0,-59000000.0,73000000.0,
Other Non Operating Income Expenses,61000000.0,101000000.0,107000000.0,-11000000.0,-7000000.0,
Special Income Charges,-115000000.0,-5000000.0,12000000.0,0.0,1000000.0,
Gain On Sale Of Ppe,0.0,0.0,,0.0,0.0,5000000.0
Other Special Charges,-40000000.0,,-80000000.0,,-1000000.0,-21000000.0
Impairment Of Capital Assets,155000000.0,5000000.0,68000000.0,,0.0,0.0
Gain On Sale Of Security,17000000.0,-10000000.0,-26000000.0,-48000000.0,79000000.0,
Net Non Operating Interest Income Expense,-284000000.0,-272000000.0,-273000000.0,-265000000.0,-221000000.0,
Total Other Finance Cost,39000000.0,34000000.0,29000000.0,28000000.0,27000000.0,
Interest Expense Non Operating,249000000.0,242000000.0,248000000.0,243000000.0,209000000.0,
Interest Income Non Operating,4000000.0,4000000.0,4000000.0,6000000.0,15000000.0,
Operating Income,629000000.0,1042000000.0,583000000.0,-120000000.0,599000000.0,
Operating Expense,923000000.0,904000000.0,960000000.0,913000000.0,1001000000.0,
Depreciation Amortization Depletion Income Statement,463000000.0,460000000.0,541000000.0,522000000.0,537000000.0,
Depreciation And Amortization In Income Statement,463000000.0,460000000.0,541000000.0,522000000.0,537000000.0,
Selling General And Administration,460000000.0,444000000.0,419000000.0,391000000.0,464000000.0,
Gross Profit,1552000000.0,1946000000.0,1543000000.0,793000000.0,1600000000.0,
Cost Of Revenue,3032000000.0,3025000000.0,2707000000.0,3140000000.0,2437000000.0,
Total Revenue,4584000000.0,4971000000.0,4250000000.0,3933000000.0,4037000000.0,
Operating Revenue,4957000000.0,4778000000.0,3753000000.0,4250000000.0,3662000000.0,
