,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1228,41588784,6324406687,0.0095
1,2025-12-31,Blackrock Inc.,0.0896,30325429,4611588210,0.03
2,2025-12-31,"FMR, LLC",0.0502,16995465,2584500487,-0.1457
3,2025-12-31,State Street Corporation,0.048699997,16474869,2505333449,0.0269
4,2025-12-31,JPMORGAN CHASE & CO,0.0317,10745366,1634047886,-0.5087
5,2025-12-31,"Geode Capital Management, LLC",0.026500002,8965648,1363406157,0.011
6,2025-12-31,Morgan Stanley,0.0234,7914694,1203587574,-0.0173
7,2025-12-31,Massachusetts Financial Services Co.,0.019299999,6530095,993031594,-0.081099994
8,2025-12-31,Lone Pine Capital Llc,0.0154,5211885,792571390,0.1091
9,2025-12-31,NORGES BANK,0.0137,4628580,703868194,-0.0355
